date,Bole,Takoradi,Tamale,Accra.KIA,Yendi,Pokuase,Koforidua,Kumasi,Ho,Akatsi,Babile,Tema,Akuse,Axim,Akim.Oda,Wenchi,Asamankese,Nsawam,Begoro
1989-03-12,0.0,5.3,9.8,6.6,6.8,2.5,19.0,0.0,36.9,0.0,0.0,6.1,8.9,1.3,9.4,9.4,1.8,47.7,2.0
1989-03-13,0.0,0.0,0.0,2.0,96.6,0.0,0.0,3.1,0.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
1989-03-14,0.0,0.0,8.6,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-03-15,0.0,0.0,0.0,3.6,0.0,8.0,0.6,0.0,35.2,0.0,10.2,0.0,0.5,0.0,0.0,21.1,0.0,0.0,29.5
1989-03-16,0.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,6.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-03-17,3.1,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.8,0.0,0.0,0.0,0.0,42.1,0.0,0.5,0.0
1989-03-18,0.0,0.0,0.6,18.5,65.0,0.0,16.0,32.7,1.6,0.0,2.8,0.0,1.3,0.0,0.8,20.0,4.6,0.0,1.5
1989-03-19,2.5,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,11.4,1.2,0.0,0.0,0.0,18.3
1989-03-20,0.0,0.0,0.6,0.0,0.3,0.0,0.0,30.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,41.7
1989-03-21,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,3.3,0.5,0.0
1989-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-03-23,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,6.6,0.0,0.0,34.8,0.3,0.0,0.0,11.4,5.1,5.3
1989-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,8.7,0.0,0.0,0.0,0.0
1989-03-25,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,1.3,0.0
1989-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0
1989-03-27,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-03-28,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,60.9,0.0,0.0,0.0,0.0,0.0,0.2,0.0,17.8,9.7,0.5
1989-03-29,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,5.6
1989-03-30,5.1,0.0,30.6,0.0,2.3,0.0,0.0,2.6,8.9,0.0,11.2,0.0,0.0,0.0,7.0,39.3,0.0,0.0,0.3
1989-03-31,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,3.6,0.0,0.0
1989-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-04-02,0.0,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,19.5,0.0,0.0,0.0
1989-04-03,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0
1989-04-04,9.1,1.2,19.5,11.5,0.0,0.0,11.6,19.9,37.3,0.0,0.0,39.6,13.0,7.9,13.3,0.0,34.3,23.6,2.3
1989-04-05,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
1989-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-04-07,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,4.8,0.0,0.0
1989-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
1989-04-09,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1989-04-11,14.2,0.0,0.0,0.0,0.0,0.0,1.8,0.0,12.9,0.0,1.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
1989-04-12,0.0,0.0,5.9,0.0,2.4,0.0,1.5,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0
1989-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0
1989-04-14,4.3,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,27.7,0.0,0.0
1989-04-15,0.0,2.9,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,36.1,0.0,0.0,50.5,0.0,1.8,0.0,12.9,0.3
1989-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0
1989-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,0.0,0.0,0.0,39.8,0.0,0.0,0.0
1989-04-18,0.0,1.1,0.0,22.1,0.0,27.0,0.0,2.0,6.1,11.7,0.0,3.2,30.0,0.6,3.8,0.0,2.3,6.3,0.0
1989-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-04-20,7.1,17.7,0.0,59.7,0.0,6.5,0.5,10.7,51.4,0.0,0.0,25.2,52.8,1.3,2.4,1.6,6.9,11.2,3.1
1989-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-04-22,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-04-23,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,52.4,0.0,0.0,0.0
1989-04-24,0.0,0.0,0.0,0.0,2.6,0.0,0.3,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-04-25,0.0,2.0,0.0,13.9,0.0,0.0,13.3,17.3,5.0,18.6,0.0,25.7,14.5,17.0,10.7,0.0,21.6,4.1,3.3
1989-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-04-27,0.0,15.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11.6,0.0,0.0,0.0
1989-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,2.3,0.0
1989-04-29,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7,1.6,0.0,0.0,0.0,0.0
1989-04-30,11.4,55.3,2.8,25.7,8.7,22.0,40.3,10.8,1.3,18.6,0.0,14.9,5.3,11.9,15.8,18.5,43.4,64.8,5.8
1989-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-05-02,71.1,0.0,10.0,0.0,0.0,0.0,0.0,3.9,14.6,0.0,0.0,0.0,0.0,0.0,0.0,54.7,0.0,0.0,0.0
1989-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,1.0
1989-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7,0.6,0.0,0.0,0.0,0.0
1989-05-05,0.0,0.0,0.0,0.4,0.0,0.0,2.0,0.0,8.0,9.9,0.0,0.0,18.3,0.0,22.3,0.0,13.5,50.3,8.4
1989-05-06,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,0.0,0.0
1989-05-07,2.5,1.7,1.7,20.3,0.6,40.0,30.0,0.5,22.0,0.0,1.8,41.5,17.3,7.4,0.0,0.0,1.3,19.3,0.0
1989-05-08,0.0,4.6,5.6,0.0,0.0,0.0,25.6,0.0,7.9,39.9,3.3,0.0,0.0,0.8,0.0,0.0,0.0,6.9,7.6
1989-05-09,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0
1989-05-10,0.0,36.0,0.6,19.1,0.0,45.4,17.2,6.5,0.5,22.3,0.0,8.8,30.0,78.7,8.2,12.9,7.6,0.0,14.5
1989-05-11,0.0,0.0,31.5,0.0,0.0,0.0,0.0,9.7,1.5,46.0,0.0,0.0,2.0,0.0,1.2,9.1,0.0,0.0,6.9
1989-05-12,0.0,37.8,0.0,38.4,0.0,34.8,17.6,6.7,9.4,2.8,0.0,19.5,25.7,92.9,7.5,0.0,3.6,10.9,2.5
1989-05-13,0.0,20.0,0.0,5.7,0.0,6.3,15.5,28.0,0.0,2.8,0.0,0.0,0.5,3.3,0.4,13.1,17.0,8.1,14.7
1989-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-05-15,0.0,0.0,2.5,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,4.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1989-05-18,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-05-19,0.0,0.5,0.0,0.0,3.4,0.0,0.3,0.0,2.3,0.0,0.0,0.0,0.0,0.8,0.7,0.0,0.0,13.2,0.0
1989-05-20,0.0,0.0,9.3,0.0,6.9,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,4.3,0.3,0.0
1989-05-21,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-05-22,0.0,0.0,0.4,0.0,0.3,0.0,0.0,12.8,14.6,0.0,3.1,0.0,0.0,0.3,0.0,10.5,5.8,2.8,20.3
1989-05-23,0.0,0.0,4.6,0.0,19.7,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-05-24,8.4,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,33.6,0.0,0.0,0.0
1989-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,11.0,0.0,0.0,0.0
1989-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,3.6,1.8,0.0,0.0,0.0,0.0
1989-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0
1989-05-28,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,9.1,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0
1989-05-29,7.9,5.1,0.0,0.0,0.0,4.4,0.0,33.4,0.0,0.0,0.0,0.0,18.0,9.4,0.0,10.3,20.3,7.4,0.0
1989-05-30,0.0,0.4,0.0,25.7,0.0,7.8,29.1,5.5,48.3,15.2,0.0,19.3,30.7,1.5,12.2,1.6,23.1,10.4,16.8
1989-05-31,7.6,0.0,11.8,0.0,37.4,8.4,0.0,2.8,4.7,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0
1989-06-01,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.4,7.8,1.0,27.9,0.0
1989-06-02,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.0,0.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0
1989-06-03,46.0,24.6,40.4,15.0,51.0,13.6,15.7,0.0,1.0,0.5,6.6,23.6,3.8,7.1,2.0,32.9,28.2,11.4,1.3
1989-06-04,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0
1989-06-05,1.3,9.1,0.9,0.3,22.6,0.0,15.0,4.0,23.6,2.8,0.0,11.2,55.1,4.8,12.4,5.1,25.4,16.8,14.5
1989-06-06,0.0,36.9,0.0,25.7,0.0,11.2,0.0,0.0,0.0,0.0,0.0,9.6,0.0,26.9,0.4,0.0,3.3,8.9,0.0
1989-06-07,0.0,16.0,18.4,0.0,34.0,0.0,0.0,0.0,0.0,0.8,12.7,3.3,0.0,3.1,0.0,0.0,0.0,0.0,0.0
1989-06-08,2.0,24.3,13.1,32.2,4.5,0.0,1.5,3.2,20.8,11.9,0.5,0.0,9.4,26.4,1.5,9.5,8.6,6.9,11.7
1989-06-09,0.0,0.4,0.0,0.8,8.2,13.1,5.9,66.2,135.1,2.1,0.0,7.9,2.1,0.0,30.2,57.3,9.9,11.9,31.5
1989-06-10,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,6.1
1989-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0
1989-06-12,64.8,21.2,27.4,0.5,1.1,1.4,0.0,28.9,0.0,0.0,21.8,3.2,0.0,36.3,0.0,23.0,0.0,0.5,2.0
1989-06-13,0.0,4.3,0.0,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.1,0.0,69.8,0.0,0.0,0.0,0.0,10.7
1989-06-14,36.8,4.9,12.3,7.1,14.0,20.7,51.6,0.0,7.3,0.0,7.1,2.0,3.1,30.7,0.0,0.8,1.5,38.3,53.9
1989-06-15,4.1,1.8,0.0,0.0,0.0,0.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.5,0.0
1989-06-16,19.1,3.8,19.4,0.0,10.4,0.0,0.0,0.0,4.1,0.5,2.5,0.0,0.0,19.3,0.0,28.9,0.0,0.8,10.2
1989-06-17,0.0,5.0,0.0,0.5,0.0,0.0,4.2,5.9,0.0,2.1,0.0,0.5,0.8,11.4,0.0,5.4,0.0,2.8,2.8
1989-06-18,0.0,0.0,35.3,0.0,18.0,12.6,0.0,0.0,0.0,0.0,6.6,0.0,0.0,3.1,39.7,0.0,46.2,0.0,0.0
1989-06-19,15.0,17.5,0.8,0.8,0.0,6.8,0.0,0.0,0.0,11.4,1.8,2.9,0.0,19.3,0.0,0.0,0.0,0.0,0.0
1989-06-20,0.0,0.4,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.8,0.0,0.1,0.0,11.7,8.9,0.0,2.0,0.0,12.9
1989-06-21,17.3,12.4,5.3,10.2,3.8,0.0,3.9,63.9,0.0,0.0,0.0,25.9,0.8,11.9,0.0,28.1,6.3,7.6,1.5
1989-06-22,0.0,16.2,0.0,0.0,0.0,0.0,0.4,4.4,6.1,25.0,0.0,0.4,0.0,74.4,0.2,0.0,12.7,0.0,5.1
1989-06-23,25.7,2.9,34.1,16.1,19.3,35.5,69.7,43.3,41.7,9.1,0.5,9.5,37.9,62.2,35.4,27.3,71.4,70.6,38.9
1989-06-24,0.0,21.5,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.7,0.4,0.2,0.8,0.5,0.8
1989-06-25,2.5,8.7,0.0,0.0,0.0,0.0,0.0,0.5,4.5,0.0,0.0,0.0,0.0,25.1,8.4,6.6,3.1,0.0,0.8
1989-06-26,0.0,0.0,0.0,0.0,0.0,0.0,36.0,13.6,33.0,0.0,0.0,0.0,22.6,0.0,10.7,0.0,27.4,17.3,6.1
1989-06-27,1.0,0.0,0.6,0.0,20.2,0.0,0.0,0.0,6.4,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-06-28,0.3,0.0,0.0,12.6,1.4,0.0,37.3,0.1,25.4,5.3,1.8,21.1,17.3,4.9,0.7,0.0,17.3,8.1,5.6
1989-06-29,30.5,0.0,46.3,9.9,0.9,0.0,15.0,10.1,36.8,76.0,10.9,10.4,39.4,0.0,3.1,73.6,5.8,15.5,14.5
1989-06-30,36.0,0.6,34.8,17.0,19.0,18.0,39.0,37.0,0.0,31.7,0.0,37.4,49.0,0.0,10.2,40.1,42.7,37.1,23.9
1989-07-01,0.0,0.0,0.0,0.5,0.2,0.0,0.8,0.0,0.0,0.0,14.2,0.2,0.0,1.3,1.8,1.2,14.2,0.0,3.3
1989-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,6.3,0.0,12.5
1989-07-03,0.0,0.0,0.0,0.0,0.0,4.5,2.0,0.0,0.0,3.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,39.1,26.7
1989-07-04,40.2,158.4,6.4,2.5,5.2,6.5,15.6,2.2,40.3,44.5,2.5,4.9,66.0,8.9,27.4,46.3,18.5,25.4,4.3
1989-07-05,0.0,2.6,4.7,0.0,20.4,0.0,2.0,12.5,0.0,0.0,0.0,0.0,0.0,13.7,0.0,3.6,0.0,0.0,0.0
1989-07-06,0.0,0.0,0.0,4.1,0.0,0.0,99.9,1.8,0.0,0.0,0.3,0.0,3.8,9.1,20.9,0.0,3.8,0.0,0.3
1989-07-07,0.0,0.3,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.5
1989-07-08,0.0,4.2,0.0,0.3,6.9,0.0,0.0,0.0,0.0,0.0,55.4,0.5,0.0,14.5,1.1,0.0,0.5,0.0,4.1
1989-07-09,0.0,2.1,0.8,0.0,0.0,0.0,2.6,0.5,31.0,0.0,8.4,2.2,14.7,1.8,11.6,0.0,11.4,5.1,34.0
1989-07-10,6.9,0.0,1.8,0.0,16.2,0.0,0.6,1.1,0.0,0.0,3.1,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.5
1989-07-11,0.0,0.0,8.4,0.0,2.1,0.0,1.6,0.0,4.0,12.4,0.8,0.0,5.8,0.0,0.2,0.0,0.5,0.0,0.0
1989-07-12,26.7,0.0,13.2,0.0,14.1,0.0,0.3,0.0,1.3,3.6,16.5,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.3
1989-07-13,1.5,0.0,0.7,0.0,3.1,0.0,3.4,0.0,8.6,3.3,0.0,0.0,0.0,0.0,5.9,52.2,9.4,0.0,3.8
1989-07-14,4.6,0.0,0.0,0.0,0.8,0.0,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.8,0.0,0.5
1989-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-07-17,32.6,0.0,26.0,62.7,55.5,21.2,37.8,19.9,16.6,17.3,33.3,49.6,26.2,0.0,27.0,39.5,15.2,16.5,37.3
1989-07-18,0.0,0.0,0.0,0.0,2.8,0.0,2.4,0.8,1.5,1.0,0.0,0.0,0.0,2.5,1.4,11.1,0.8,0.8,8.1
1989-07-19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-07-20,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,19.1,23.1,0.0,0.0
1989-07-21,0.0,0.0,0.0,0.8,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,7.4
1989-07-22,18.8,0.0,8.5,0.0,20.6,0.0,0.0,9.2,0.0,1.3,1.3,0.0,0.0,0.0,1.6,12.4,0.0,0.0,1.3
1989-07-23,2.3,0.0,0.0,0.0,1.5,0.0,0.4,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.5
1989-07-24,1.8,0.0,0.4,0.9,4.1,0.0,0.2,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.5
1989-07-25,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
1989-07-26,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.6,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-07-27,2.0,0.6,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,39.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
1989-07-28,0.0,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-07-29,2.3,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7.9,0.5
1989-07-30,1.3,0.4,0.4,0.0,0.6,0.0,0.0,14.0,11.0,0.0,35.8,0.0,0.0,0.0,17.5,2.0,1.0,0.8,104.1
1989-07-31,1.4,0.0,19.8,0.0,86.5,5.3,0.0,0.3,24.3,1.8,4.6,0.0,0.0,0.0,0.0,8.0,39.9,0.0,14.7
1989-08-01,1.4,0.0,2.9,0.0,1.1,0.0,0.0,38.0,1.2,0.0,0.0,0.0,0.0,0.0,12.6,0.7,2.3,0.0,3.8
1989-08-02,0.3,0.0,4.9,0.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,17.1,0.5,0.0,0.0
1989-08-03,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,1.0,0.0,3.8
1989-08-04,5.8,0.0,26.9,0.0,14.9,5.0,7.8,9.9,35.2,0.0,34.5,0.0,9.7,7.1,5.3,4.8,19.3,78.2,17.8
1989-08-05,6.1,0.2,2.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
1989-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-08-07,0.0,0.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-08-08,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,2.9,0.0,40.1,0.0,0.0,0.0,1.4,9.0,0.0,0.0,0.0
1989-08-09,1.1,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.3,0.0,2.0,1.0
1989-08-10,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-08-11,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-08-13,0.0,0.0,105.2,0.0,41.5,0.0,0.0,0.0,0.0,0.3,6.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
1989-08-14,9.9,0.3,5.5,0.0,0.7,0.0,0.5,0.0,2.1,0.0,16.0,0.0,0.0,0.3,1.2,14.1,0.0,10.7,26.9
1989-08-15,13.7,0.4,0.0,0.0,20.2,0.0,0.9,0.0,2.6,0.0,0.8,0.0,0.0,0.0,0.3,1.6,1.0,1.8,0.8
1989-08-16,4.8,0.0,6.1,0.0,5.2,0.0,0.0,0.0,8.8,0.0,0.5,0.0,0.5,0.3,0.0,2.3,0.0,1.5,0.3
1989-08-17,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,3.1,0.0,4.3,1.5,0.8,0.0,0.0,1.0,0.5
1989-08-18,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,2.8,7.7,0.0,0.5,0.0,7.4
1989-08-19,0.0,1.6,0.0,0.0,0.0,4.6,0.4,0.0,0.0,0.0,3.8,0.0,0.0,2.7,1.6,0.0,2.0,1.3,1.8
1989-08-20,18.3,4.2,29.3,0.3,103.7,0.0,1.5,0.0,0.0,0.0,4.1,0.0,0.0,0.8,30.2,11.4,8.6,1.8,1.0
1989-08-21,5.1,1.4,14.8,8.6,25.1,14.0,1.3,0.0,6.9,0.0,1.3,6.5,0.0,5.1,15.0,0.3,37.3,26.4,3.1
1989-08-22,2.3,15.1,0.0,0.0,0.2,1.0,0.2,1.8,0.0,0.0,27.7,1.5,0.0,3.6,3.6,11.9,15.2,0.5,34.5
1989-08-23,27.5,24.4,11.2,0.0,19.3,0.0,0.0,17.8,1.3,0.0,16.0,0.0,0.0,2.5,26.9,2.1,8.1,0.0,10.7
1989-08-24,7.9,11.0,24.7,0.0,38.2,0.0,0.6,49.9,10.8,0.0,3.8,0.0,0.3,32.3,8.2,41.9,0.0,6.9,20.8
1989-08-25,0.3,1.0,0.0,0.0,0.3,36.5,15.6,0.0,29.0,26.2,5.1,1.2,1.8,2.0,0.2,0.0,7.1,7.4,0.0
