"","date","Kigoma","Songea","Kumasi","Accra.KIA","Akuse","Ho","Takoradi","Bole","Asamankese","Musoma","Mtwara","Nsawam","Axim","Akim.Oda","Akatsi","Yendi","Wenchi","Koforidua","GilgilKwetu","Tema","Dodoma","Mbeya","Pokuase","Tamale","Babile","Begoro","Lake Manyara","Same"
"394",1988-07-14,3.3,0,66.1,4.6,3.2,72.5,59.8,16.9,7.3,4.2,0,9.6,16.9,50.5,1.5,4.1,4.8,5.6,29.2,0.3,0,0,78.6,135.5,67.1,144.3,0.3,0
"395",1988-07-21,0,0,17.5,0,0,0.8,0.8,12,0.5,13.9,4.8,5.3,1,1.6,0.2,61.6,4.1,1,28.5,0,0,0,0,55.9,60.7,9.2,0.5,0
"396",1988-07-28,0,0,2.5,0,0,4.1,4.2,19.7,16,33.6,0,0.5,0.5,2.6,0.7,0.2,6.6,3.2,20.6,0,0,0,0,0,5.6,48.8,1.2,0
"397",1988-08-04,0,0,1.7,0,4.8,4.4,0.8,4.9,8.1,18.6,0,0,1.5,3.3,5.9,9.8,0,5.3,52.1,0,0,0,0,47.2,21.1,18.4,3.3,0
"398",1988-08-11,7.3,0,5.9,0.5,12.9,10.9,2.3,13,1.3,5.4,0,3,4.6,10.1,0.9,91.4,10.3,0.9,7.9,0.8,0,0,8.3,73.1,20.8,5.4,1.6,0
"399",1988-08-18,0,0,3.2,8.4,22.6,1.9,3,14.2,6.4,1.7,0,24.6,2.6,10.5,25.4,86.7,12.1,33.4,60.4,1,0,0,5.6,27.4,22.9,41.6,0,1.2
"400",1988-08-25,11.4,0,4.2,3.1,14.3,23.1,3.8,45.5,10.7,6,0,30,3.3,7.5,0.1,59.7,55.3,5.2,30.3,0,0,0.2,3.8,65.4,192.3,17.2,3.6,4.3
"401",1988-09-01,0,0,21.2,4.6,18.8,32.8,29.8,20.9,13.7,2.6,0,42.5,37.6,0,9.52,39.5,49,10.3,12.5,14.4,0,0,0,71.9,21.9,37.4,8.8,31.2
"402",1988-09-08,9.4,0,46.9,0.5,12.7,20.3,4.5,75.2,31.7,2.7,0,32.7,8.4,0,8.15,65.8,39.3,27.9,41.1,5.9,0,0,20.4,25.6,89.8,68.7,0,12.5
"403",1988-09-15,3.8,0,64.4,7.4,19.8,38.9,161,14.7,42.1,21.4,0,20.1,89.6,0,4.25,57,34.5,29.1,6.1,22.5,0,0,0,15.5,71.9,103.4,0,3
"404",1988-09-22,6.8,0,51.8,18.9,60.6,47.8,16.8,40.5,55.5,50.7,2.4,6.3,69.9,0,13.57,30.6,102.4,84.3,31.8,30.1,0,0,27.5,26.3,27.2,154.6,1.3,0
"405",1988-09-29,12.9,0,33.4,0,12.1,41.6,1.6,31,29.5,18.2,0,24.5,17.6,17.9,0,73.9,3.6,30.9,39.8,0,0,0,31.9,15.5,14.3,46.9,0.8,0
"406",1988-10-06,45,0,31,72.6,56.7,15.4,21.2,16.8,132.8,19,0,87.3,30.9,103.2,3.91,32.2,43.3,27.8,35.1,15,0,0,65.7,7.7,0,44.7,11.9,11.5
"407",1988-10-13,14.2,1.2,33.4,3.3,54.9,32.2,27.3,0.8,50.2,15.8,0,59.8,26.4,68.3,15.27,1.5,31.3,30,0,9.1,0,3.4,4.8,0,0,9.1,0,0
"408",1988-10-20,31,0.4,11.5,33.8,1.1,15.6,2.2,8.1,54.8,0,0,24.2,41,59.5,5.23,0,3,44.6,8.4,20.9,0,0,0,0.3,0,20,0.9,1.1
"409",1988-10-27,3,0,63.4,20.6,17.3,11.2,11.7,17.8,60.2,5.4,1.3,38.4,24.9,33,4.99,0,49.7,31.4,22.7,7.4,0,8.1,5.8,0,0,14.5,1.3,0
"410",1988-11-03,19.2,0,2.1,11.5,41.5,0.4,12.5,0,69.1,6.9,0,46.2,31.5,11.8,0,0,0.4,1,8.6,0,0,0.3,34.6,0,0,4.1,16.5,5.6
"411",1988-11-10,4.5,27.4,0.3,36.6,13.2,13.9,2.2,0,36,29,0.2,29.3,26,43.7,1.62,0,4.5,7.7,16.8,1.1,0,15.1,89.4,0,0,1.8,12,8.7
"412",1988-11-17,77.6,5.8,0.7,5.6,1,11.7,1.1,0,29.6,52.7,0,2.3,30,19,10.19,0,0,91.3,73.4,0,0,17.6,105.8,0,0,16,2.6,12.1
"413",1988-11-24,33.5,9.7,0.4,0,0,12.8,0.1,9.7,0,11.9,0,0,8.4,0,8.86,3.9,0,2.3,2.8,0,0,38.3,18.2,27.4,0,0,0.3,0.3
"414",1988-12-01,66.6,0,54.5,0,0,15,14.9,0,18,0.4,0,13.5,8.2,30.4,4.48,0.2,0,0.5,0.5,0,1.8,47.7,8.2,0,0,0,5.2,17.4
"415",1988-12-08,27.3,30.4,24.4,27.5,44.7,65.1,17.5,1.3,51.8,14.4,0.1,48,65.9,14.3,4.61,0,0,19.9,13.2,65.8,0,44.4,11.1,0,0,0,4.4,8.4
"416",1988-12-15,21.5,28.5,0,0,0,0,0,0,0,12.3,0,0,30.7,0,2.72,0,0,0,16.5,0,0,25,0,0,0,0,3.5,8.1
"417",1988-12-22,36.9,42.5,0,0,0,0,0,0,0,67.7,2.2,0,0,0,2.16,0,0,0,2,0,56.9,46.8,0,0,0,0,95.1,45.9
"418",1988-12-29,62.7,177.8,0,0,0,0,0,0,0,51.2,2.4,0,0,0,0.81,0.1,0,0,0,0,67.3,70.4,0,0,0,0,8.6,9.3
"419",1989-01-05,54.1,42.2,0,0,0,0,0,0,0,35.6,2.3,0,0,0,0,0,0,0,19.8,0,30,71.7,0,0,0,0,103,46.4
"420",1989-01-12,10.4,31.4,37.7,0,0,0,0,0,0,0.7,1.6,0,0,0,0,0,0,0,39.2,0,73.5,39.2,0,0,0,0,54.2,25.1
"421",1989-01-19,6.5,51.1,16,0,0,0,0,0,0,0,0.2,3.1,0,0,0,0,0,0,1.3,0,27.5,51.8,8.4,0,0,0,13.2,11.4
"422",1989-01-26,64.1,122.8,0,0,0,0,0,0,0,5.7,9.2,0,2,0,0.54,0,0,0,0,0,30.2,26.3,0,0,0,0,6.2,0
"423",1989-02-02,32.8,43.9,0,0,0,0,0,0,0,24.5,55.4,0,0,0,0,0,0,0,34.8,0,19.3,30.9,0,0,0,0,26,0
"424",1989-02-09,57.8,33.7,0,0,0,5.8,0,0,7.9,32.9,4.8,0,0.8,0,0,0,0,0,22.6,0,63,38.7,0,0,0,0.8,37.5,0
"425",1989-02-16,33.3,52.4,0,0,0,0,0,0,0,3.3,3.8,0,2.3,0,6,0,0,0,0,0,0,20,0,0,0,0,0.4,0
"426",1989-02-23,10.6,9.3,2.3,4.1,0,0,0.5,6.3,8.6,6.3,2.1,1.5,11.2,47.4,8.1,0,0.1,39.3,0,0,24.8,3.9,11.8,0,0,1.8,1.6,0
"427",1989-03-02,1.6,106,21.4,8.6,44.7,0,30.2,0,76.2,1,14.1,70.3,72.6,62,5.9,0,8.5,85,0,3.4,44.1,93.2,0,0,0,57.2,2.3,0
"428",1989-03-09,50.3,25,25,12.2,10.5,144,5.3,7.9,1.8,13.6,31.8,69,1.8,10.7,17.1,112.9,52.5,27.1,11.2,6.1,0,60.1,10.5,20.3,10.2,52.6,19.1,15.1
"429",1989-03-16,90.8,119.6,63.6,18.5,1.3,2,3.6,14.7,7.9,42.1,15.1,1,13.2,2,14.2,86.2,65.9,16,13.2,7.8,75.7,47.4,0,6.5,7.1,61.5,83.6,5.3
"430",1989-03-23,12.6,109.2,0,0,45.5,60.9,0,0,59.7,46,101.5,16.1,4.9,9.3,6.6,0,0,19.7,6.4,0,30.1,27.9,1.1,2.7,18.5,11.4,59.5,6
"431",1989-03-30,32.2,63.6,22.5,11.5,13,46.2,30.7,14.2,37.9,44.1,82.6,23.6,8.2,20.8,11.2,2.3,71.3,14.9,55.8,39.6,1,103.9,0,54.1,11.2,2.6,74.8,98.6
"432",1989-04-06,100.4,82.3,0,0,0.5,12.9,0,14.7,4.8,19.5,1.5,0.3,0,5.8,0,2.4,0,5.9,66,0,112.7,49.9,0,5.9,2.6,4.8,52.1,113.5
"433",1989-04-13,8.3,17.1,2,22.1,30,7.5,4,4.3,30,3.5,89.2,23,51.1,3.8,11.7,0,43.3,10.4,13.3,36.8,3,14.8,27,9,60.5,0.3,63.3,43.8
"434",1989-04-20,8.8,6.2,28,73.6,67.3,56.4,19.7,13.7,28.5,38.3,25.7,15.3,18.6,13.1,32.8,2.8,54,14.1,13.2,50.9,5.1,8.7,6.5,0,2.3,6.4,63.3,4.2
"435",1989-04-27,4.3,5,46.7,25.7,5.3,15.9,87.2,82.5,43.4,24.3,4.7,67.1,80,17.7,18.6,8.7,84.8,40.3,7.9,14.9,0,8,22,12.8,0,6.8,56.4,42.3
"436",1989-05-04,0.9,1.1,7,39.8,66.6,38.4,42.3,2.5,52.6,30.3,22.7,76.5,130.4,31.1,72.1,7.5,12.9,74.8,12.2,50.3,1,6.7,96.2,7.9,5.6,30.5,25.2,1.8
"437",1989-05-11,44.9,3.8,44.4,44.1,28.2,10.9,57.8,0,20.6,43.4,47.1,19,96.7,9.1,51.6,9.1,22.2,33.1,61,23.8,0,34.4,41.1,34,17.8,24.1,21.4,11.9
"438",1989-05-18,5.8,11,13.7,0,0,32.9,0.5,8.4,10.1,26.5,4.9,16.3,2.4,1.1,0,31,44.1,5.9,25,0,0,0.2,0,16.6,3.1,20.3,21.4,6.3
"439",1989-05-25,0,1.2,41.7,25.7,48.7,53.9,5.5,26.2,43.4,3.6,68.3,17.8,23.2,14,15.2,37.4,24.3,29.1,0,19.3,0,0,20.6,11.8,29.4,16.8,0.9,1.4
"440",1989-06-01,8.9,0.9,4.5,41,58.9,25.2,94.9,49.6,57.9,6,120.8,65,50.3,35.2,4.1,107.6,45.8,30.7,4.8,48.2,0,0,24.8,59.7,19.3,15.8,3.6,0.5
"441",1989-06-08,2.4,0,110.6,40.6,14.6,163.2,55.1,103.6,20,4,9.8,60.4,163.2,35.8,23.7,27.8,90.6,59,11,13.2,0,0,37.3,52.8,29.4,115.9,0,0
"442",1989-06-15,0,0,85.3,11.5,1.6,4.1,40.9,55.5,54.5,5.3,15.6,11.7,76.7,49,14.8,32.2,62.8,32.4,16.3,29.4,0.7,0,19.4,60.8,10.9,27.4,0,0
"443",1989-06-22,0,0,62.9,28.7,77.8,117.1,49.3,29.5,132.7,0,0,96.5,224.3,55.8,39.4,41.7,34.1,143.4,0,31,0,0,35.5,34.7,15.5,57.3,1,0
"444",1989-06-29,0,0,61.8,29.9,154.4,77.1,161.6,106.7,87.5,2.9,0,117.1,23.9,42.7,155.2,45.7,164.8,74.4,15.8,60.4,0,0,29,92.2,27.6,85.2,2.9,0
"445",1989-07-06,0,0,3.4,4.4,24.3,36.3,6.6,33.6,23.1,2.3,12.5,5.1,25.4,37.9,16,39.3,0.6,106.6,36.6,2.7,0,0,0,24.2,84.5,39.7,0,0
"446",1989-07-13,0,0,43,62.7,26.2,26.7,0,40.7,26.2,5,0,17.3,2.5,34.3,21.6,62.2,104.6,43.6,60.7,49.6,0,0,21.2,26.7,37.4,49.7,6.4,0
"447",1989-07-20,4.4,0,13.9,1.7,0.6,1.6,0,23.4,23.1,8.3,12.9,0.5,0,2.1,2.6,26.4,41.4,4.3,84.1,0,0,0.5,0,8.9,12.5,9.7,0,0
"448",1989-07-27,0,0,53.3,3.1,11.9,36.5,1,8.7,43.7,0,0,8.7,0,30.4,1.8,88.5,28.3,51,8.4,0,0,0,5.3,39.3,87.4,123.1,0,0
"449",1989-08-03,0,0,24.9,0,9.7,38.1,0.2,13,21.3,17.1,0,80.2,10.2,6.7,0,14.9,14.1,12.4,31.1,0,0,0,5,50.7,129.1,23.1,2.4,0
"450",1989-08-10,0,0,0,0,0.5,13.5,0.7,29,1,13.8,0,14,0.9,1.5,0.3,67.6,18,1.4,33.8,0,0,0,0,116.8,31,28,4.8,67.9
"451",1989-08-17,0,0,20.6,9.2,27.7,8.2,50,53.2,71.7,0,24,31,19,85.8,0,148.3,25.7,3.4,6.8,8,0,0,19.6,55.3,56,59,0,2.4
"452",1989-08-24,1.1,0,92.5,1.8,3.4,87.5,22,27.2,45.8,14.2,0.3,57,101.9,53.2,37.5,70.8,78.5,89.4,63.3,1.6,0,0,42.7,48.1,41.6,44.9,1.4,0
"453",1989-08-31,15.3,0,10.3,0,0.3,8.5,0.5,171,8.6,7.4,0,0,1.8,0,0.8,172.2,45.1,0,30.7,0,0,0,0,217.4,64.5,22.3,13.4,4
"454",1989-09-07,6.9,0,106,11,24.9,32.6,6.7,91.5,32.7,12.1,0,33.9,31.8,31.8,37.5,108.9,51.8,68.6,0.8,2.4,0,0.6,0,141.9,48.8,54.9,0,0.8
"455",1989-09-14,0,0,109.2,33.3,57.7,57.4,34,76.7,18.8,21.2,0,38.6,4.4,6.1,57.8,117.9,25.6,64.5,54.2,12.9,0,0,59.7,63.3,87.3,37.9,2.7,0
"456",1989-09-21,4.5,0,41.4,1.4,57.4,43.7,3.6,34.5,3.8,42.4,1.2,24.9,14.1,9.6,22.3,95.7,72,33.6,4.9,0.4,0,0,8,63.8,48.2,52.3,6.8,0
"457",1989-09-28,0,0,28.6,19.8,83.4,21.8,10.8,46,141.8,36.7,0,26.1,6.9,51.7,12.9,50.7,59.5,47.9,36.1,23,0,6.4,70,29.1,5.1,23.2,10.7,0
"458",1989-10-05,13,0,64.3,0.8,21.9,37.1,17.4,120.7,27.4,24.8,6,42,13.4,50.3,0,44.6,96.4,62.4,35.1,3.5,1.5,7.9,13.6,45.2,47,62.7,0,2.6
"459",1989-10-12,32.6,0,75.1,42.7,108,44.5,54.1,21.1,88.5,34.2,0,47,123.5,57.9,0,47.2,58.1,72.2,46.6,71.3,0,3.1,59.7,11.3,0,89.1,0,0
"460",1989-10-19,21,0,23.5,22.8,8.2,17.9,4.4,0,11,11.4,30.4,18.8,3.6,96.9,0,0,60.7,35.2,35,1.7,0,0.7,2.4,0,0,3.1,10.6,23.5
"461",1989-10-26,16.5,0,9.1,0,0,0,0.5,0,0.8,43.8,0,23.6,60.7,10.9,0,1.5,23.5,1.5,91.7,0,0,2.5,17,0,0,1.3,41.6,10.4
"462",1989-11-02,21.8,0,0,1,19.6,12.4,6.9,0,4.8,0,5.8,52.6,2.6,11.7,0,0,0,14.8,0.8,0,0,0,48.2,0,0,0,0,5.7
"463",1989-11-09,13.4,2.3,3.3,1.1,0,0,0,0,19.1,10.4,0.3,28,14.7,86.3,0,0,1,8.9,33.6,0,0,9,9.7,0,0,11.2,1,2.3
"464",1989-11-16,33.3,23.9,7.2,2.3,54.1,21.3,27.5,0,0,31.9,2.2,24.1,10.9,62,0,0,18.4,6.2,28.3,3.6,0,19.6,0,0,0,9.7,0.6,7.2
"465",1989-11-23,54,10.5,29,0,51.6,2.9,9.1,0,53.4,124.5,0,8.7,11.5,0,0,0,0.7,3.3,32.3,0,43.1,17.2,25.2,0,0,30.8,49.6,11.4
"466",1989-11-30,48.5,90.7,0.7,0,36.5,10.6,0.6,0,28.2,32.5,6.4,1.8,0.8,67.9,0,0,13.5,31.9,20.6,0,41.1,55.3,13.9,0,0,0,39,42.6
"467",1989-12-07,26.2,3.6,0,0,0.5,0,0,0,1.8,18.6,12.4,0,5.4,53.7,0,0,0,5.4,33.7,0,1.5,40.4,0,0,0,0,11.4,35.9
"468",1989-12-14,21.2,46.9,6.9,0,0,1.3,0,0,3.3,9.5,75.7,27.4,1,23.6,0,0,6.8,0,5.8,0,47,97.1,0,0,0,0,41.3,0
"469",1989-12-21,32.4,35.2,0,0,0,0,0,0,0,78.1,11.6,0,0,0,0,0,0,0,43.7,0,96.7,72.3,0,0,0,0,44,31.4
"470",1989-12-28,99.2,29.7,0.6,0,6.1,3.7,1.4,0,15,72.4,2.6,5.1,9,0.5,0,0.2,0,2.5,114,0,64.6,71.3,0,3.5,34.3,0,106.4,43.8
"471",1990-01-04,30.6,35.6,0,0,0,0,0,0,0,8.4,0,0,0,21,0,0,3,0,3,0,8.9,13.1,1,0,0,1.1,9.4,2.8
"472",1990-01-11,1.1,77.4,17.3,0,13.2,0,0,0,0,0,1.2,0,1,0,0,0,0,0,0,0,5.1,44.9,0,0,0,0,0,3.1
"473",1990-01-18,11.7,22.9,16.2,9.6,1.8,14.6,0,0,0,4.8,88.2,0,23.9,2.5,0,0,0,19.5,13.5,1.4,10.7,45.1,0,0,0,18,2.7,3.7
"474",1990-01-25,10.8,3.4,0,0,0,0,0,0,0,0,161.5,0,0,0,0,0,0,0,2.8,0,0,0.9,0,0,0,0,8.4,22.6
"475",1990-02-01,15.2,25.6,0,0,0,0.7,1.5,0,0.5,5.3,36.7,0,2.8,0.5,0,0,0,6,0,0,0,2.9,2.3,0,0,3.3,2,0
"476",1990-02-08,18.2,20.2,0,0,0,0,0,0,0,7.4,158.5,0,0,0,0,0,0,0,1.6,0,35,40.6,0,0,0,0,0,0
"477",1990-02-15,119,32.5,62.6,5.2,2.8,34.1,5.9,0,41.9,29.9,78.1,5.1,34.1,18.2,0,0.7,14.9,31.8,4.1,11.3,56.6,44.7,11,0,0,23.1,10.3,43.4
"478",1990-02-22,49.6,61.7,5.3,0.8,55.4,1.7,0,2.3,7.9,73.2,99.3,39.1,5.8,13.7,0,0,14.1,55.7,36.4,4.7,53.4,71.6,0,91.2,0,4.1,102.2,146.6
"479",1990-03-01,73.2,30.2,0.3,0,5.1,0,6.3,0,0,75.9,0,0.5,0.5,0,0,0,0,0.4,85.1,0,98.5,35.7,7.4,0,0,0,104.5,127.1
"480",1990-03-08,33.9,23.9,3,0,0,0,0,0,0,32.9,80.6,5.1,0,1.2,0,0,0,1,66.9,0,89.2,9.6,0,0,0,0,26.2,81.1
"481",1990-03-15,90.6,37.5,40.3,0,9.9,1.9,27.1,0,24.1,42.9,61.2,44.3,6.4,14.5,0,0,0,11.5,59.2,0,0,11.7,0,0,0,43.4,16.6,8.6
"482",1990-03-22,16.7,26.1,0,0,0,0,0,0,0,29.8,38.5,0,2.6,0,0,0,0,0,26,0,3.2,18.6,0,0,0,0,44.4,1.5
"483",1990-03-29,100,23.2,66.6,8.5,65.9,25.1,35.9,6.9,77.9,56.3,46.4,27,28.2,56.3,0,0,0,57.5,95.8,8.3,0.9,20.5,8.4,0,0,21.4,72.5,17.9
"484",1990-04-05,55.3,63.8,18.1,0,0,0,2.6,22.1,2.3,107.3,9.3,0,0,14.3,0,13.7,32.8,32,81,0,54.8,46.3,0,26.9,17.6,15.7,55.8,67
"485",1990-04-12,8.4,31,89.6,18.1,0.5,103.3,0,59,14.9,49.8,1.5,52.1,20.1,36.1,0,18.7,38,22.8,64.3,18.2,56.1,13.2,18.4,1,41.2,22.6,25.3,24
"486",1990-04-19,7.5,6,82.8,61.1,77.7,105.5,42.9,34.6,61.5,56.1,0.4,51.1,68.9,65.1,0,1.2,45,93.1,20.4,56.7,6.7,3.1,9.4,0,0,84.8,35.3,55
"487",1990-04-26,18,0,15,19,29.4,12,0.7,20.9,7.1,15.2,57.1,20.8,10.9,12.5,0,7.6,14.9,27.2,75.2,1.4,0,0,10,18,0,57.9,2.6,0.5
"488",1990-05-03,55,7.5,13.1,70.3,94.8,45.7,26.6,47.2,28.7,27,17.4,106,39.1,29.5,0,8.5,16.2,25.5,7.9,97.9,0,14.1,142.9,99.4,37.3,34.5,26.8,13.2
"489",1990-05-10,28.5,0,54.8,28.2,7.1,50.5,29.7,49.3,87.4,9.9,55.8,6.1,33.5,4.9,0,8,54.9,1.8,4.4,16.9,0,5.4,20.5,4.4,18,48,16.5,0
"490",1990-05-17,0,7.9,29,0,15.5,0,1.6,30.2,12.7,12.5,83.5,42.2,40,16.4,0,30.2,0,26.7,4.4,0,0,0,0,26.2,7.1,52.3,0.9,0
"491",1990-05-24,0,0,4,1,0.8,27.2,15.7,12,8.1,16,22.6,34.5,130.3,3.1,0,0.3,0,11.3,15.5,0,0,1.8,1,0,43.4,6.1,3.5,0
"492",1990-05-31,0,0,8,1.5,0,0,3.5,29.5,3.8,0,0,9.4,29.9,10.8,0,30,33.4,2.9,12.4,5.6,0,0,0,13,13.2,2.3,2.7,0
"493",1990-06-07,0,0,62.1,45.5,110.3,47.7,24.2,44.2,44.2,12.6,17.4,20.3,93.9,71.7,0,69.9,31.4,60.1,20,53.4,0,3,26.1,25.2,22.6,43.6,0,0
"494",1990-06-14,0,0,34.6,11.2,7.4,18.2,119.8,46.8,78.8,0,77.5,47,58.1,74.9,0,50.5,49.6,55.3,9.7,3.2,0,0,3.4,28.9,20.6,71,0,0
"495",1990-06-21,3.5,0,26.6,68.9,23.1,49.9,98.4,15.3,109.4,0.7,1,39.1,130.1,52.9,0,28.3,63.1,119,21.1,43.1,0,0,62.9,0.5,18.5,62.1,1.7,0
"496",1990-06-28,0,0,4,1.5,21.3,22.2,0.5,54.2,40.2,0.7,0,34.3,15.2,56.6,0,7.8,8.3,56.7,14.8,8.8,0,0,2.1,6.2,3.1,27,0,0
"497",1990-07-05,0,0,1.5,25.5,28.5,87.2,10.7,13.3,19,1.8,5.9,35.7,14.9,78.9,0,18.7,1.8,37,35.4,10.8,0,0,88,25.4,85.6,38.9,0,0
"498",1990-07-12,0,0,8.1,1,0,0,1.2,12.8,5.3,4.8,66.3,2.1,0.3,0,0,58.1,5.2,6.6,25.8,0.5,0,0,1.5,56.7,37.1,33.7,0,0
"499",1990-07-19,2.2,0,12.1,12.3,1.1,0.6,0,138.3,23.9,1.9,44.1,12.4,5.9,2.5,0,53.2,19.9,12.7,6.9,0,0,0,7.2,5.8,32.3,13.5,0,6
"500",1990-07-26,0,0,0,0,0.8,5.1,13.7,1.8,3.6,0,0,0,18.5,0.8,0,60.1,3.6,25.2,16.2,0,0,0,0,40.4,47.5,15.8,5,0
"501",1990-08-02,0,0,0,0.2,0.8,1.5,0,15.5,0,7.2,0,0,2.3,0.3,0,18.9,0,0.5,18.6,0,0,0,0,23.4,65.1,6.8,0,0
"502",1990-08-09,0,0,14.3,0,0,2.2,0.4,1.5,3.3,5.6,0.3,5.1,8.4,2.5,0,60.4,2.5,0.6,37.1,0,0,0,0,60.3,61.7,3.8,0,0
"503",1990-08-16,0.6,0,0,0,0.5,13.8,0.6,45.2,4.6,9.3,0.8,0,0,1.4,0,41.9,77.3,6.2,48.7,0,0,0,0,49.4,27.2,5.1,4.6,0
"504",1990-08-23,0,0,0.7,0,0,0.3,5.6,21.1,7.1,12,1.5,1.6,2.1,1.7,0,46.7,12.5,5.7,0.5,0.1,0,0,12,49.8,14.2,11.4,0,0
"505",1990-08-30,10.6,0,50.9,0,1,35.8,0.4,50.4,10.4,10.1,0,30.3,13,12.2,0.3,39.6,49.7,11.9,22.7,0,0,0,3.4,78.9,13.4,28.2,1.6,0
"506",1990-09-06,0,0,45.4,5.5,11.5,79.3,1.4,59.7,0,1.1,0,29.3,2.8,42.5,0,101.7,31.8,24.5,16.8,10.8,0,0,39.9,112.5,61.9,29.5,0,0
"507",1990-09-13,4.8,0,72.8,19.1,75.1,44.1,3.2,34.3,20.3,9.7,0.1,29,13.6,33.8,0.8,28.3,52.6,103.3,2.8,28.4,0,0.5,24,65.7,61.5,42,0,0
"508",1990-09-20,12.9,0.5,20.8,0.3,6.3,33.8,0.7,48.1,14.5,10.6,0,22.6,9.4,28.9,28.7,20.6,139.7,61.6,0,0,0,0,27.1,55.7,48.1,32.1,1.6,0
"509",1990-09-27,6.9,0,58.3,0,15,42.7,17.9,46.1,35.2,19.2,0,9.4,17.6,23,5.6,20.7,11.9,34.5,8.7,0,0,0,0,22.1,81.3,45.5,1.4,0
"510",1990-10-04,2.9,0,30.1,19.8,2.8,30,19.9,25.9,0.4,9.9,0,19.8,74.1,77,0.6,4.4,0,67.8,13.9,12.4,0,0,0,17.4,0.5,56.4,18.4,25.1
"511",1990-10-11,9.8,0,43.2,7.6,41.1,80.6,30.7,15.5,4.8,21.1,0,83.6,43.5,48.5,14.5,66.3,16,31.3,7.9,19.1,0,0,54.1,23.5,1.3,44.7,1.4,0.3
"512",1990-10-18,18.4,0,23.1,3.3,4.8,0,3.4,0,1.6,35.2,0,7.9,15.7,11.4,0,0.5,0,6.7,56.6,0,0.7,0.3,3.3,0,0.8,7.9,1.7,0
"513",1990-10-25,6.3,0,2.5,0,36.1,7.9,37,15,0.2,56.1,0,29.2,5,13.9,37.3,0,0,7.3,35.3,0,0,15.4,11.9,0,2,0,13,28.2
"514",1990-11-01,3.2,0,0,19.4,1,3.4,8.7,0,4.3,37.4,0,14.5,10.4,0.6,16.8,0,0,0,76.7,10.6,0,0,7.9,0,12.7,10.7,2,0
"515",1990-11-08,34.5,3.1,59,0.4,4.6,21.2,68.8,15.8,6.1,9.7,0.7,15.6,81.3,56.9,8.1,0,30.1,22.8,18.1,4.1,4.6,0,7,0,4.1,34.4,30,27.2
"516",1990-11-15,28.8,20.4,24,0.1,33,12.9,0.1,0,4.3,9.5,14.4,34.8,0,68.2,15.2,0,31.9,18.9,2.3,0.6,2.4,0.6,13.1,8.9,0,22.9,55.1,6
"517",1990-11-22,8.2,21.3,14.3,17.9,20.5,0.3,3.3,0,14.7,1.4,0,33.1,22.1,7.4,39.6,0,27.8,6.2,2.6,3.6,0,8,3,0,0,0,0,1.8
"518",1990-11-29,41.7,20.2,7.4,4.6,1.8,5,0.7,3.3,32.5,14.8,2.5,9.9,40.9,3,0,0,0,7.3,22.6,5.7,0,6.1,11.4,0,0,17.8,65.4,21.2
"519",1990-12-06,52.8,9.5,35.2,38.8,7.7,24.6,7.7,0.8,13.7,39.9,4.8,8.9,57.7,23.9,28.9,0.9,22.5,2.2,18.3,74.5,1.5,85.7,31.6,2.4,0,19.5,15.6,0
"520",1990-12-13,69,0,20.4,21.2,71.9,42.6,32.5,12,66.6,25.7,0,99.1,72.7,54.9,0,0,42.2,17.8,16.3,23.8,0,50.9,16.3,0,0,19.8,60.3,32.3
"521",1990-12-20,31.6,12.1,21.8,20.5,3.8,32.5,21.7,0.8,52.9,2,1.5,20.4,77.6,12.1,79.1,22.9,31.8,71.3,0,7,3.6,38.2,23,30.6,2.5,14.2,11.6,2
"522",1990-12-27,4.5,118.8,0,0,0,0,0,0,0,3.4,0.2,0,0,0,0,0,0,0,3,0,0,67.7,0,0,0,0,0.9,2.1
"523",1991-01-03,59.2,68.6,0,0,0,0,0,0,0,106.3,0,0,0,0,0,0,0,0,2.8,0,10.6,18,0,0,0,0,3.1,0
"524",1991-01-10,15.8,162.2,0,0,0,0,0.1,0,0,7.9,0,0,5.9,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
"525",1991-01-17,0.7,40.8,47.7,0,0,0,0,0,38.8,0,1.2,2.6,54.5,39.9,0,0,0,15.7,0,0,28.4,23.7,0,0,0,0,0,0
"526",1991-01-24,27.5,171,7.1,13.1,15.5,8.2,13.2,0,0,23.9,0,33.1,20.3,17.2,19.6,0,0,4.4,29.5,5.7,76.7,48,17.2,0,0,1,63.2,24
"527",1991-01-31,22,72.6,0,0,12.7,0,2.3,0,37.8,17.2,0,0,2.5,11.3,9.9,0,0,27.3,0,0,49.2,46.1,13.6,0,0,36.8,40.1,2.2
"528",1991-02-07,39,9.1,33.5,0,0,15.1,25.8,2.3,4.1,54.3,26.2,2.1,4.4,19,0,0,7.4,0,0,0,1.8,41.8,0,0,3.3,18.5,1.7,0
"529",1991-02-14,32.2,14.5,2.7,0,1.6,4.2,0,2.5,0.5,38.6,1.4,0,29,19.4,7.4,0,10.3,31,0,11.2,103.7,30.4,0,0,0,26.5,1.9,1.1
"530",1991-02-21,32.3,4.2,45.6,5.5,0.5,41.4,15.9,0,20.9,14.8,15.4,0,11.7,0.3,0,0.3,23,16.6,12.4,5.9,14.4,10.7,0,38,0,20.1,10.1,0
