"","date","Kumasi","Accra.KIA","Akuse","Ho","Takoradi","Bole","Asamankese","Nsawam","Axim","Akim.Oda","Akatsi","Yendi","Wenchi","Koforidua","Tema","Pokuase","Tamale","Babile","Begoro"
"2288",1987-04-07,4.18654441833496,3.40197539329529,0,9.17842292785645,7.07916593551636,0,4.06130123138428,0,0,0,3.7674252986908,1.60757720470428,0,2.69030070304871,2.93668866157532,2.74085736274719,3.42297649383545,0,0
"2289",1987-04-08,4.18654441833496,0,4.17750883102417,0,3.53958296775818,0,4.06130123138428,0,4.61471319198608,0,3.7674252986908,0,0,2.69030070304871,2.93668866157532,2.74085736274719,0,0,4.99119567871094
"2290",1987-04-09,0,3.40197539329529,0,4.58921146392822,0,0,0,0,0,0,3.7674252986908,0,0,2.69030070304871,0,2.74085736274719,0,0,0
"2291",1987-04-10,0,6.80395078659058,0,0,0,0,4.06130123138428,0,0,3.67577123641968,0,0,5.75036859512329,5.38060140609741,5.87337732315063,5.48171472549438,0,0,0
"2292",1987-04-11,0,0,0,0.482069224119186,0,0,0,0,0,0,0,0.675628423690796,0,0,0,0,0.340310007333755,0,0
"2293",1987-04-12,0,6.89958667755127,7.05819892883301,0.428505957126617,0,0,5.51063108444214,12.9635000228882,0,1.12441515922546,10.0244121551514,0.675628423690796,3.2376766204834,0,0,0.399898946285248,0.340310007333755,0,0
"2294",1987-04-13,0,0.68995875120163,1.82894921302795,0,0,0,3.1656813621521,1.29635000228882,13.8303995132446,3.87664461135864,1.00244116783142,0.675628423690796,11.1625318527222,0,0,0.372787147760391,0.340310007333755,0,11.2618722915649
"2295",1987-04-14,3.89452505111694,0,2.18958711624146,0.321379482746124,1.05815470218658,5.25775527954102,1.17247474193573,0,4.61013317108154,1.74543082714081,0,0.675628423690796,5.02584934234619,0,0,0,0.340310007333755,0,4.38284254074097
"2296",1987-04-15,2.30275750160217,0,5.74444627761841,0.428505957126617,4.97332715988159,0,2.93118667602539,0,0,1.90068519115448,0,0.675628423690796,5.47289276123047,0.993853330612183,4.44346284866333,0.183004602789879,0.340310007333755,0,0
"2297",1987-04-16,4.39737415313721,0,4.12617301940918,0,10.5786790847778,4.52283334732056,0,0,0,0,3.61250615119934,1.8228702545166,0,0,0,0,2.7031033039093,0,3.89686703681946
"2298",1987-04-17,17.5894966125488,0,4.12617301940918,0,9.25634384155273,4.52283334732056,4.19535636901855,4.03122806549072,12.8741493225098,0,3.61250615119934,0.911435127258301,0,0,0,0,0,0,3.89686703681946
"2299",1987-04-18,13.1921215057373,0,0,0,4.62817192077637,9.04566669464111,0,0,4.29138278961182,0,0,0.911435127258301,0,0,0,0,1.35155165195465,0,3.89686703681946
"2300",1987-04-19,8.79474830627441,0,12.3785200119019,0,4.62817192077637,4.52283334732056,8.39071273803711,4.03122806549072,4.90443754196167,0,7.22501230239868,0.911435127258301,0,0,0,0,1.35155165195465,0,7.79373407363892
"2301",1987-04-20,0,3.7981288433075,8.25234603881836,8.18831157684326,9.25634384155273,4.52283334732056,4.19535636901855,12.0936832427979,8.58276557922363,0,7.22501230239868,0,0,3.22670245170593,3.30160307884216,3.20420145988464,0,3.39144897460938,7.79373407363892
"2302",1987-04-21,4.24839544296265,3.33580994606018,10.6758050918579,0,0,1.51857304573059,8.5130558013916,3.76725006103516,1.16712892055511,3.5695686340332,4.1803035736084,0,5.44421291351318,1.67193853855133,1.66910934448242,5.7368688583374,0,0,4.05001354217529
"2303",1987-04-22,0,0,0,0,0,0,0,0,1.07498729228973,0,0,0,0,0,0,0,0,0,1.46595597267151
"2304",1987-04-23,4.03807878494263,2.06904673576355,9.54398536682129,1.97888851165771,0,0,7.75406122207642,2.33664870262146,1.01355934143066,4.65203714370728,2.59284639358521,0,7.09516477584839,1.42114806175232,1.41874301433563,3.09443235397339,0,0,2.45982432365417
"2305",1987-04-24,1.58438503742218,2.53352665901184,0,1.0554074048996,0,0,0,2.86120271682739,0,2.7190580368042,3.17491459846497,0,4.14703607559204,5.18301010131836,5.17423868179321,1.18214285373688,0,0,2.41013073921204
"2306",1987-04-25,2.0330605506897,2.28017401695251,2.87543177604675,4.1556658744812,2.5368447303772,0.50619101524353,4.30781126022339,2.57508254051208,5.89707183837891,4.0077109336853,2.8574230670929,0,6.11245584487915,0,0,0,0,2.42263388633728,5.09357595443726
"2307",1987-04-26,0,15.8638715744019,0,0,0,0,6.10096454620361,0,0,6.55096244812012,5.9367470741272,0,7.78415298461914,4.95190620422363,9.53563499450684,5.53724908828735,0,0,0
"2308",1987-04-27,0,6.40493249893188,5.53979110717773,8.23642349243164,4.27222681045532,0,6.10096454620361,0,7.32685947418213,0,0,0,3.89207649230957,4.3329176902771,0,4.8450927734375,0,0,5.62062215805054
"2309",1987-04-28,3.94691276550293,0,6.33119058609009,9.41305637359619,2.13611340522766,3.23999094963074,6.97253131866455,14.6327838897705,16.747106552124,6.55096244812012,13.5697088241577,0,3.89207649230957,8.6658353805542,5.44893455505371,11.0744981765747,0,0,16.8618659973145
"2310",1987-04-29,7.89382553100586,0,5.53979110717773,16.4728469848633,0,0,6.10096454620361,0,0,3.27548122406006,11.8734941482544,0,7.78415298461914,8.6658353805542,9.53563499450684,9.690185546875,1.92700266838074,7.36747074127197,11.2412443161011
"2311",1987-04-30,0,6.65943288803101,6.33119058609009,0,7.32381725311279,3.70284724235535,6.97253131866455,0,0,7.48681497573853,0,0,4.44808769226074,4.95190620422363,0,5.53724908828735,0,0,0
"2312",1987-05-01,0,10.2000246047974,4.28401470184326,0,3.26491665840149,1.69352734088898,6.88419485092163,0,0,10.9618263244629,6.27820825576782,0,7.45869255065918,5.19268894195557,6.29202079772949,5.87412309646606,0,1.81067740917206,3.4855968952179
"2313",1987-05-02,0,0,3.74851274490356,0,0,0,0,0,0,0,0,5.7560887336731,0,0,0,0,3.84604525566101,0,0
"2314",1987-05-03,14.6674928665161,3.88572406768799,7.49702548980713,10.9734325408936,19.5895004272461,3.38705468177795,3.93382573127747,4.04389476776123,4.47954177856445,10.9618263244629,3.58754777908325,0,7.45869255065918,2.96725082397461,6.29202079772949,3.35664176940918,0,0,6.97119379043579
"2315",1987-05-04,11.0006189346313,6.8000168800354,14.9940509796143,10.9734325408936,9.79475021362305,3.38705468177795,13.7683897018433,14.1536321640015,15.678394317627,18.7917003631592,9.41731262207031,1.91869628429413,25.572660446167,7.78903341293335,3.14601039886475,8.81118488311768,1.92302262783051,0.905338704586029,10.4567909240723
"2316",1987-05-05,3.66687321662903,6.8000168800354,7.49702548980713,7.3156213760376,6.52983331680298,1.69352734088898,3.44209742546082,7.07681608200073,7.83919715881348,5.48091316223145,6.27820825576782,3.83739256858826,7.45869255065918,2.59634447097778,6.29202079772949,2.93706154823303,0,0,10.4567909240723
"2317",1987-05-06,9.09414958953857,0,0,7.82621002197266,5.65007209777832,5.27420520782471,4.11567497253418,8.55646705627441,8.82779693603516,0,8.87902164459229,1.3947331905365,7.58824062347412,0,4.47421073913574,0,3.1138162612915,2.31720161437988,6.34010028839111
"2318",1987-05-07,3.03138327598572,0,6.22191143035889,0,4.94381284713745,6.027663230896,4.11567497253418,5.70431137084961,2.94259905815125,0,2.95967411994934,0,7.58824062347412,6.1581883430481,4.47421073913574,0,0,0,3.17005014419556
"2319",1987-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2320",1987-05-09,0,0,0,0,0,10.5484104156494,0,0,0,0,0,0,0,0,0,0,3.1138162612915,0,0
"2321",1987-05-10,0,0,0,0,0,5.27420520782471,0,2.8521556854248,5.88519811630249,0,2.95967411994934,0,0,0,0,0,3.1138162612915,0,3.17005014419556
"2322",1987-05-11,5.12567663192749,5.75284242630005,13.9603710174561,14.609471321106,3.16685438156128,0,9.20983600616455,6.71362924575806,0,14.452862739563,8.63108444213867,0,17.1732482910156,9.28348731994629,5.52906227111816,10.4412126541138,14.7255935668945,0,9.51766490936279
"2323",1987-05-12,0,0,0,0,9.50056266784668,3.24161386489868,0,0,0,7.22643136978149,4.31554222106934,0,8.58662414550781,0,0,0,0,2.84355354309082,0
"2324",1987-05-13,0,11.5056848526001,6.10766172409058,16.6965389251709,12.6674175262451,11.1141042709351,9.20983600616455,6.71362924575806,11.5989112854004,16.5175590515137,8.63108444213867,11.0419054031372,17.1732482910156,9.28348731994629,11.0581245422363,10.4412126541138,0,0,4.7588324546814
"2325",1987-05-14,0,0,0,0,3.16685438156128,0,0,0,5.7994556427002,0,0,0,0,0,0,0,0,2.84355354309082,0
"2326",1987-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2327",1987-05-16,0,0,0,0,5.52393627166748,8.41602802276611,0,0,0,0,0,0,0,0,0,0,0,0,0
"2328",1987-05-17,0,0,0,0,0,0,0,0,0,0,0,5.19502067565918,0,0,0,0,0,1.9251823425293,0
"2329",1987-05-18,5.0146598815918,16.5327548980713,8.62822818756104,15.8349466323853,16.5718097686768,4.20801401138306,13.5945129394531,14.2679347991943,10.2011194229126,15.6444358825684,11.5994892120361,5.93716669082642,24.362117767334,14.4734392166138,15.8468103408813,16.0765132904053,11.6060876846313,3.85036468505859,8.04642963409424
"2330",1987-05-19,0,4.13318872451782,4.31411409378052,5.27831602096558,0,8.41602802276611,3.39862823486328,4.75597810745239,0,6.84444046020508,3.86649632453918,0,10.6584253311157,3.61835980415344,3.96170258522034,4.01912832260132,0,3.85036468505859,4.02321481704712
"2331",1987-05-20,0,0,0,5.27831602096558,0,0,0,0,0,0,0,5.19502067565918,0,0,0,0,0,0,0
"2332",1987-05-21,0,0,0,0,0,0,0,0,0,0,6.44727897644043,4.85414266586304,0,0,0,0,11.4988069534302,0,0
"2333",1987-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68789672851562
"2334",1987-05-23,5.63223743438721,7.65976047515869,5.72726392745972,19.9831504821777,12.4072027206421,0,6.21392965316772,17.8529415130615,19.1927490234375,0,6.44727897644043,19.4165706634521,12.373215675354,7.1055736541748,8.11143970489502,7.75810432434082,11.4988069534302,3.01404404640198,6.68789672851562
"2335",1987-05-24,11.2644748687744,7.65976047515869,5.72726392745972,9.99157524108887,0,0,6.21392965316772,8.92647075653076,0,16.7457580566406,12.8945579528809,0,28.2816352844238,7.1055736541748,8.11143970489502,7.75810432434082,0,0,6.68789672851562
"2336",1987-05-25,0,15.3195209503174,11.4545278549194,9.99157524108887,6.20360136032104,0,6.21392965316772,8.92647075653076,9.59637451171875,21.9788093566895,12.8945579528809,4.85414266586304,12.373215675354,7.1055736541748,8.11143970489502,7.75810432434082,5.74940347671509,3.01404404640198,13.3757934570312
"2337",1987-05-26,0,0,0,0,0,0,0,0,0,7.23846769332886,0,0,22.9245014190674,0,0,0,0,2.60590481758118,0
"2338",1987-05-27,11.7805976867676,7.12344360351562,10.6720924377441,6.88996267318726,13.4463214874268,9.7117977142334,17.0253486633301,13.8163719177246,7.92325305938721,21.715404510498,11.7922925949097,26.3943252563477,22.9245014190674,4.64212512969971,0,5.62255334854126,26.9969387054443,0,11.9156532287598
"2339",1987-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2340",1987-05-29,11.7805976867676,14.2468872070312,16.0081386566162,13.7799253463745,13.4463214874268,9.7117977142334,11.3502321243286,20.7245559692383,15.8465061187744,0,17.688440322876,7.69834423065186,34.3867530822754,13.9263772964478,18.5265407562256,16.8676586151123,15.7482147216797,5.21180963516235,17.8734798431396
"2341",1987-05-30,5.89029884338379,0,5.33604621887207,6.88996267318726,6.72316074371338,0,5.67511606216431,0,0,0,0,0,0,0,0,0,7.87410736083984,2.60590481758118,5.95782661437988
"2342",1987-05-31,0,0,0,0,0,0,0,0,7.92325305938721,21.715404510498,0,0,22.9245014190674,4.64212512969971,0,0,0,0,0
"2343",1987-06-01,0,0,0,5.73186302185059,8.94591808319092,7.43491792678833,0,0,0,0,0,9.74108791351318,63.4632301330566,0,0,0,18.2917881011963,5.35725450515747,0
"2344",1987-06-02,15.2207002639771,0,0,0,17.8918361663818,7.43491792678833,0,0,0,35.9929161071777,0,0,0,0,0,0,9.14589405059814,0,6.01668739318848
"2345",1987-06-03,0,0,0,0,0,0,0,0,0,0,0,9.74108791351318,0,0,0,0,0,0,0
"2346",1987-06-04,0,0,0,0,0,0,0,0,0,0,0,9.74108791351318,0,0,0,0,0,10.7145090103149,0
"2347",1987-06-05,0,0,0,0,0,0,0,0,0,0,0,9.74108791351318,0,0,0,0,18.2917881011963,0,0
"2348",1987-06-06,3.9099977016449,2.09196543693542,0,4.65188455581665,0.941132724285126,6.1262412071228,2.30717396736145,0,0,2.08145833015442,2.32381749153137,4.20429229736328,3.79994034767151,3.65984272956848,4.0868616104126,3.67732429504395,8.99639320373535,28.2873287200928,0
"2349",1987-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83803284168243,0
"2350",1987-06-08,4.55514717102051,0,0.794248938560486,0,1.69203639030457,0,3.33258485794067,0,0,0,0,2.36491465568542,0,0,0,0,2.4553918838501,0,3.95636701583862
"2351",1987-06-09,30.6934814453125,6.49082374572754,2.37182950973511,7.30584621429443,2.39788603782654,0,7.1163501739502,8.77339839935303,13.8048162460327,3.39533567428589,7.21020126342773,29.8311138153076,6.19857406616211,2.60255432128906,2.90621256828308,3.99089431762695,7.50705814361572,1.36014449596405,9.9443826675415
"2352",1987-06-10,4.55514764785767,0,0.687803208827972,0,2.09752416610718,1.29399132728577,2.57378077507019,0,0,3.22937250137329,0,1.65958905220032,5.89558887481689,0,0,0,8.09071636199951,2.81219029426575,0
"2353",1987-06-11,2.46140933036804,0,2.34187173843384,0,8.68190383911133,3.56617093086243,1.80961787700653,0,0,3.78483247756958,0,8.58510303497314,7.36691617965698,0,0,0,5.99939632415771,34.7975234985352,2.83602547645569
"2354",1987-06-12,2.50348496437073,0,2.44673180580139,0,0,4.29608869552612,1.72134375572205,0,0,6.20654535293579,0,0,12.0806131362915,0,0,0,6.66336107254028,0,0
"2355",1987-06-13,1.77768468856812,1.53688180446625,3.12832117080688,0,0,4.88002300262451,2.57465982437134,1.60410714149475,2.17679643630981,0,1.69013559818268,17.9584579467773,4.51611709594727,0,0,0,0,1.65566539764404,2.7685010433197
"2356",1987-06-14,3.10305905342102,2.27458524703979,2.34187173843384,2.95993494987488,0,0,2.43489241600037,2.37407875061035,3.99689054489136,5.5394868850708,2.50140023231506,13.8286991119385,10.7822284698486,5.53979444503784,6.00425243377686,1.91842043399811,11.5245323181152,1.25602185726166,2.01072692871094
"2357",1987-06-15,4.96489381790161,3.79917240142822,3.83612537384033,3.98552656173706,3.79168891906738,23.910026550293,3.45004391670227,3.96535348892212,4.47249364852905,7.4681568145752,4.17801523208618,3.4271867275238,14.5362529754639,0,0,4.54582262039185,12.5204801559448,1.4701167345047,3.39872884750366
"2358",1987-06-16,0,0,0,0,11.4453601837158,11.5839862823486,0,0,0,0,0,4.94783163070679,0,0,0,0,0,0.561576962471008,0
"2359",1987-06-17,6.60251998901367,0,0,0,0,2.92950415611267,0,0,6.04375410079956,0,0,2.30898833274841,0,0,0,0,0,0,6.05431842803955
"2360",1987-06-18,20.421745300293,8.32940101623535,17.7618999481201,0,14.3254814147949,0,15.2700881958008,9.91287517547607,14.1950740814209,5.04937219619751,10.5965490341187,1.2864363193512,8.7920036315918,0,0,3.7790539264679,0,0,10.2128391265869
"2361",1987-06-19,15.2011489868164,8.35216045379639,11.4892292022705,22.5141716003418,8.86577129364014,0,10.0643749237061,9.93996047973633,19.4639873504639,15.9692964553833,10.6255035400391,1.18747973442078,27.8058567047119,11.2425775527954,12.4141540527344,9.73905277252197,0,0.322080940008163,16.5423545837402
"2362",1987-06-20,9.32797813415527,0,0,0,4.63324165344238,5.87815523147583,0,0,0,4.97948408126831,0,6.53113794326782,8.67031478881836,0,0,0,12.5372924804688,20.5429840087891,0
"2363",1987-06-21,0,11.2061796188354,0,12.3205528259277,19.0583114624023,24.0967483520508,10.2033596038818,8.47040462493896,0,15.0311870574951,7.84088754653931,0,0,9.1359281539917,0,8.4094934463501,14.6691827774048,2.98656415939331,9.83722591400146
"2364",1987-06-22,0,0,9.41200828552246,12.3205528259277,0,0,10.2033596038818,0,0,0,0,0,23.0796203613281,0,0,8.4094934463501,0,2.98656415939331,0
"2365",1987-06-23,0,0,0,0,19.0583114624023,0,0,8.47040462493896,10.9622602462769,0,7.84088754653931,0,0,0,0,0,0,0,9.83722591400146
"2366",1987-06-24,0,0,10.7565813064575,0,0,0,0,0,12.5282983779907,0,0,0,0,0,0,0,0,0,0
"2367",1987-06-25,21.8784999847412,0,9.41200828552246,0,0,0,10.2033596038818,0,0,15.0311870574951,7.84088754653931,15.0348739624023,0,0,0,0,0,0,0
"2368",1987-06-26,16.6491622924805,4.10581493377686,8.26177883148193,0,17.4975395202637,0,7.96100902557373,4.33908081054688,11.2655067443848,9.63568687438965,5.09842109680176,9.53747844696045,13.4518594741821,0,0,3.51236796379089,0,0,7.62133121490479
"2369",1987-06-27,24.9384689331055,12.8722867965698,12.6942434310913,26.8989315032959,29.944242477417,48.5047225952148,14.8697023391724,13.6036062240601,19.5383491516113,13.4707880020142,15.9842405319214,24.7511081695557,18.8058338165283,15.8359842300415,18.1861705780029,6.63855981826782,45.5934562683105,17.2102451324463,19.4514560699463
"2370",1987-06-28,0,4.38940048217773,7.67265367507935,0,0,0,6.54266881942749,4.63877773284912,6.82810163497925,11.6970529556274,5.45056486129761,0,16.3296184539795,0,0,5.95815277099609,0,0,4.22301340103149
"2371",1987-06-29,12.3457775115967,3.46466755867004,6.00346565246582,0,0,0,5.73055505752563,3.66150689125061,5.9509391784668,15.7239093780518,4.30227136611938,0,21.9512920379639,0,0,2.99746561050415,0,0,5.41740131378174
"2372",1987-06-30,6.49035120010376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51206851005554
"2373",1987-07-01,0,2.86304783821106,0,0,2.77929782867432,0,6.44993162155151,0,0,0,0,4.32009553909302,12.491114616394,2.34453654289246,0,1.84792351722717,0,3.86851835250854,0
"2374",1987-07-02,0,0,13.1466598510742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2375",1987-07-03,16.3149299621582,2.86304783821106,13.1466598510742,5.11489534378052,0,0,6.44993162155151,2.48091650009155,2.48489427566528,0,2.75735092163086,8.64019107818604,12.491114616394,0,0,1.84792351722717,0,0,1.93276393413544
"2376",1987-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2377",1987-07-05,0,0,13.1466598510742,0,0,0,6.44993162155151,0,0,0,0,0,0,0,0,0,0,3.86851835250854,0
"2378",1987-07-06,0,0,0,0,0,15.635612487793,0,0,0,0,0,0,0,0,0,0,0,0,0
"2379",1987-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2380",1987-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9416017532349,0,0
"2381",1987-07-09,19.7278594970703,0,0,0,19.2098007202148,31.2712249755859,0,0,0,0,0,22.4370079040527,0,0,0,0,10.9416017532349,18.9596729278564,0
"2382",1987-07-10,0,0,0,0,0,0,0,15.1150674819946,0,0,20.3475151062012,0,0,0,0,0,0,0,0
"2383",1987-07-11,0,0,0,0,0,5.54555416107178,19.9863185882568,0,16.7900009155273,0,0,9.41861820220947,0,0,0,0,0,9.61514282226562,0
"2384",1987-07-12,0,0,0,0,0,0,0,0,0,0,0,9.41861820220947,0,0,0,0,0,0,0
"2385",1987-07-13,0,0,0,0,7.08305692672729,0,19.9863185882568,0,0,0,0,0,0,0,0,0,9.39123725891113,0,0
"2386",1987-07-14,0,0,0,0,0,0,0,8.47903919219971,0,0,0,0,0,0,6.08741855621338,0,0,0,0
"2387",1987-07-15,0,29.057487487793,40.6122589111328,9.71873950958252,0,5.54555416107178,0,8.47903919219971,8.39500045776367,0,16.34250831604,9.41861820220947,0,0,0,0,9.39123725891113,9.61514282226562,0
"2388",1987-07-16,26.4007244110107,44.0601425170898,0,0,0,0,0,0,0,0,0,0,0,16.2873935699463,8.15664005279541,0,0,0,17.8465976715088
"2389",1987-07-17,0,0,0,0,0,0,0,0,0,0,0,21.9220428466797,0,0,0,0,26.9619464874268,16.7442436218262,0
"2390",1987-07-18,52.8014488220215,0,0,0,30.5347919464111,10.6503353118896,0,16.055154800415,17.1249771118164,0,22.3329811096191,10.9610214233398,0,0,0,0,0,8.37212181091309,35.6931953430176
"2391",1987-07-19,0,0,0,0,0,21.3006706237793,0,0,0,0,22.3329811096191,10.9610214233398,0,0,0,0,0,16.7442436218262,0
"2392",1987-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2393",1987-07-21,17.4968280792236,0,0,0,17.4934120178223,23.9898433685303,0,0,0,0,50.7238464355469,26.4344367980957,0,0,0,0,25.1222171783447,9.09629154205322,0
"2394",1987-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2395",1987-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2396",1987-07-24,17.4968280792236,0,36.4704704284668,36.1378898620605,8.74670600891113,15.9932289123535,38.960334777832,33.2574005126953,37.5401649475098,0,0,17.6229572296143,101.390563964844,25.9541568756104,0,44.5718688964844,25.1222171783447,10.3957624435425,74.8647232055664
"2397",1987-07-25,0,0,0,0,8.74670600891113,15.9932289123535,0,0,0,0,0,0,0,0,6.57395219802856,0,8.37407302856445,18.1925830841064,0
"2398",1987-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1706223487854,7.13195085525513,0
"2399",1987-07-27,0,0,0,0,0,0,0,0,0,0,0,5.23937034606934,0,0,0,0,0,0,0
"2400",1987-07-28,0,0,0,0,9.57061195373535,8.25651550292969,0,3.56013655662537,9.18519115447998,0,0,7.60497283935547,0,0,0,0,6.74426031112671,7.13195085525513,0
"2401",1987-07-29,0,0,0,0,0,0,0,0,6.25522994995117,0,0,2.61092376708984,0,0,0,0,5.69773817062378,0,0
"2402",1987-07-30,50.6538047790527,0,0,5.65734243392944,9.57061195373535,8.25651550292969,0,7.0265851020813,15.510181427002,130.702270507812,0,9.86543560028076,0,0,8.43082141876221,0,0,0,0
"2403",1987-07-31,0,0,0,2.27550911903381,0,16.5130310058594,0,4.37209749221802,9.06892013549805,0,0,16.9447193145752,0,0,0,0,24.108793258667,35.6597518920898,0
"2404",1987-08-01,7.43250370025635,0,0,0,0,0,0,0,0,0,0,12.9803705215454,0,0,0,0,6.83260107040405,0,0
"2405",1987-08-02,0,0,9.00797748565674,0,0,8.17771816253662,6.68554067611694,0,8.50061225891113,0,0,6.49018526077271,0,0,0,0,0,10.6946020126343,10.6910715103149
"2406",1987-08-03,14.8650074005127,0,0,6.58655786514282,6.4548864364624,16.3554363250732,6.68554067611694,13.3559713363647,8.50061225891113,27.1584491729736,11.6477346420288,32.450927734375,80.4096145629883,0,0,0,34.1630058288574,12.2224035263062,10.6910715103149
"2407",1987-08-04,7.43250370025635,20.0590152740479,18.0159549713135,13.1731157302856,0,8.17771816253662,13.3710813522339,13.3559713363647,8.50061225891113,27.1584491729736,23.2954692840576,12.9803705215454,0,7.84934139251709,14.7220258712769,13.1842813491821,6.83260107040405,0,32.0732154846191
"2408",1987-08-05,0,20.0590152740479,9.00797748565674,0,12.9097728729248,0,6.68554067611694,0,0,0,11.6477346420288,12.9803705215454,0,7.84934139251709,0,13.1842813491821,6.83260107040405,21.3892040252686,0
"2409",1987-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2410",1987-08-07,15.435112953186,0,10.0437002182007,0,7.47616720199585,44.4819221496582,0,0,0,0,19.6769256591797,29.746337890625,0,0,0,0,26.7952518463135,38.6960334777832,0
"2411",1987-08-08,5.14503765106201,32.0949401855469,10.0437002182007,12.3805179595947,0,0,13.7910213470459,18.2413215637207,18.5935478210449,0,0,0,103.354385375977,9.59477710723877,16.073751449585,14.9864349365234,0,0,27.9276885986328
"2412",1987-08-09,10.290075302124,0,10.0437002182007,0,14.9523344039917,0,0,0,0,51.2903938293457,0,7.43658447265625,0,0,16.073751449585,0,0,0,0
"2413",1987-08-10,5.14503765106201,32.0949401855469,20.0874004364014,12.3805179595947,0,0,27.5820426940918,18.2413215637207,32.5387077331543,0,39.3538513183594,0,0,9.59477710723877,0,14.9864349365234,8.93175029754639,33.8590240478516,48.8734512329102
"2414",1987-08-11,15.1624441146851,24.0937118530273,0,0,0,0,10.5459451675415,0,0,0,0,8.53088569641113,0,0,0,0,0,0,0
"2415",1987-08-12,0,0,19.5384998321533,0,7.37604141235352,0,10.5459451675415,8.40275001525879,19.7498340606689,0,16.5915813446045,0,0,0,0,0,0,11.4331312179565,0
"2416",1987-08-13,7.58122205734253,48.1874237060547,19.5384998321533,23.3687152862549,0,0,10.5459451675415,25.208251953125,29.6247520446777,43.2037124633789,33.183162689209,8.53088569641113,59.260368347168,0,0,0,8.29969024658203,0,26.0863170623779
"2417",1987-08-14,15.1624441146851,0,0,0,7.37604141235352,14.8521699905396,10.5459451675415,8.40275001525879,19.7498340606689,0,16.5915813446045,17.0617713928223,0,0,0,0,16.5993804931641,11.4331312179565,26.0863170623779
"2418",1987-08-15,0,0,0,0,0,29.7043399810791,0,0,0,0,0,8.53088569641113,0,0,0,0,8.29969024658203,39.1993064880371,0
"2419",1987-08-16,0,0,0,0,7.82337474822998,0,0,0,14.5574293136597,0,0,6.07592582702637,0,0,0,0,0,0,0
"2420",1987-08-17,23.6894645690918,0,0,31.754695892334,23.4701232910156,36.0442504882812,0,0,43.672290802002,0,44.9275817871094,24.3037033081055,0,0,24.7456188201904,0,29.1873607635498,9.89307689666748,50.8318290710449
"2421",1987-08-18,0,0,0,0,0,0,0,0,0,0,0,6.07592582702637,0,0,0,0,5.83747243881226,4.94653844833374,0
"2422",1987-08-19,0,0,0,0,0,0,0,0,14.5574293136597,0,0,6.07592582702637,0,0,0,0,0,0,0
"2423",1987-08-20,0,0,0,0,15.64674949646,7.20885038375854,0,0,0,0,0,12.1518516540527,0,0,0,0,29.1873607635498,9.89307689666748,0
"2424",1987-08-21,0,0,18.4472179412842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2425",1987-08-22,8.11830520629883,40.756965637207,36.8944358825684,16.6640548706055,6.87061643600464,7.60979795455933,32.6422309875488,19.2060699462891,24.6674728393555,0,23.7241268157959,7.42634391784668,0,15.5964918136597,15.4159927368164,35.2625999450684,5.46291303634644,0,55.6109657287598
"2426",1987-08-23,16.2366104125977,0,0,8.33202743530273,6.87061643600464,0,0,0,0,33.5582008361816,11.8620634078979,8.48725032806396,46.5507545471191,0,7.7079963684082,0,5.46291303634644,8.91301441192627,18.5369853973389
"2427",1987-08-24,16.2366104125977,40.756965637207,0,16.6640548706055,13.7412328720093,22.8293933868408,16.3211154937744,28.8091068267822,24.6674728393555,33.5582008361816,23.7241268157959,14.8526878356934,46.5507545471191,7.79824590682983,15.4159927368164,0,31.216646194458,44.5650749206543,18.5369853973389
"2428",1987-08-25,0,0,0,0,13.7412328720093,15.2195959091187,0,0,12.3337364196777,0,11.8620634078979,22.27903175354,0,0,0,0,16.3887386322021,26.7390441894531,0
"2429",1987-08-26,0,0,0,0,0,10.1930046081543,0,0,0,0,0,0,0,0,0,0,0,0,0
"2430",1987-08-27,0,0,0,0,7.00106430053711,0,0,0,7.92673540115356,0,0,7.94167375564575,0,0,0,0,0,0,0
"2431",1987-08-28,0,0,0,8.59395694732666,7.00106430053711,0,0,0,7.92673540115356,0,14.3620204925537,0,0,0,0,0,0,42.4292678833008,0
