"","date","...1","Kigoma","Songea","Kumasi","Accra.KIA","Akuse","Ho","Takoradi","Bole","Asamankese","Musoma","Mtwara","Nsawam","Axim","Akim.Oda","Akatsi","Yendi","Wenchi","Koforidua","GilgilKwetu","Tema","Dodoma","Mbeya","Pokuase","Tamale","Babile","Begoro","Lake Manyara","Same"
"1",1981-01-01,120,48.2034054994583,75.792239189148,0,0.953105032444,1.92977678775787,4.00441360473633,0,0,1.17434632778168,31.4221014976502,21.9579722881317,2.90287280082703,4.2716212272644,6.36665201187134,0.645908057689667,0,6.61912965774536,1.15675389766693,8.31762886047363,1.67678904533386,31.5922472476959,36.3889980316162,3.31151211261749,0,0,1.06542897224426,50.2229046821594,28.0584769248963
"2",1981-01-16,345,100.158279895782,141.986126899719,0,11.2997114658356,3.61997008323669,5.4289391040802,0,0.00421623792499304,9.8836829662323,0,106.576014995575,10.8225250244141,17.3252618312836,4.83899658918381,10.4277230501175,0,8.72094392776489,4.3868408203125,0,4.41706562042236,20.106411933899,77.6834461688996,6.73531150817871,0,0,10.7947369813919,21.4598751068115,4.65785574913025
"3",1981-01-31,570,32.106628715992,178.840233325958,13.7999424934387,7.01152437925339,5.88634228706361,13.2792519927025,5.19491523504258,0,11.0965012311935,8.8218886256218,108.835175514221,5.64135998487472,6.59569174051285,7.97627723217011,8.62804853916168,0,8.56966853141785,4.8769896030426,5.27907371520996,6.17805653810501,94.9188477993011,129.157774209976,7.05043274164201,0.891302585601807,0,10.5797735452652,56.2177529335023,24.4324177503586
"4",1981-02-15,795,130.116995215416,134.894457817078,21.6992948353291,35.1475360393524,79.1652297973633,20.7478056550026,13.4184752106667,3.65749424695968,71.2456218004227,27.5712957382202,29.8448052406311,29.7958960533142,41.3289092481136,11.8479908108711,45.614759683609,2.84985208511352,39.3499785661697,15.6593209207058,12.5425837039948,18.6638044714928,84.9424409866332,100.595247268677,27.790902197361,2.15987968444824,0,62.0195791721344,61.185839176178,9.40770816802979
"5",1981-03-02,1020,72.5041108131409,51.4083595275879,75.5486905574799,75.9472798109054,97.8348090648651,39.108690738678,114.111004710197,80.3696242570877,89.7803100347519,13.1965274810791,20.5182166099548,75.583592057228,85.6017366647721,29.434188246727,90.0177866220474,27.956412434578,54.5933401584625,32.8117549419403,15.8109726905823,33.9091656208038,4.3874454498291,39.5220665931702,41.8454842567444,13.2538310587406,18.1574529409409,162.033752679825,10.6280746459961,13.6170530319214
"6",1981-03-17,1245,80.317143201828,113.491777896881,103.325645685196,72.1944079697132,83.7971543073654,57.2827525138855,65.7868847548961,33.1401492953301,74.4931226968766,248.278096199036,101.163325071335,70.1128887236119,61.7703300714493,34.8888436593115,68.3098144233228,29.1672147810459,54.4576513767243,36.6637629568577,117.833023309708,39.5291252732277,48.0578904151917,84.7875690460205,51.2822586297989,11.9823656082153,15.9022979736328,66.3346457481384,204.536815166474,118.445548057556
"7",1981-04-01,1470,109.622002601624,21.0262145996094,4.72439000010491,26.7583897709846,35.4972179755569,34.4547743797302,16.7597478032112,10.6495733931661,36.3613990545273,131.123501777649,3.44879841804504,36.5628215670586,38.483506321907,3.44630044698715,35.9870289564133,10.8229457139969,4.31227362155914,19.2126601934433,136.827828407288,19.754093170166,59.4729499816894,30.0853826999664,19.9518476128578,22.2944705188274,8.8234566450119,55.5976576805114,131.224084377289,148.619438171387
"8",1981-04-16,1695,54.022091627121,74.7094399929046,55.4136168956756,51.4131665527821,81.9462684392929,111.384268909693,51.6028110980987,55.4682078361511,65.8275881409645,60.9576568603516,54.1030254364013,73.7142901420594,97.80335688591,34.6681917905808,58.3873609006405,45.5003001689911,134.348691940308,46.7946348190308,84.9252526760101,47.1532589793205,2.73672127723694,16.125518321991,46.680215716362,57.1705774664879,34.1909909248352,61.2706066966057,42.0325410366059,20.0845904350281
"9",1981-05-01,1920,96.5048294067383,33.2630872726441,174.426038190722,95.0961546897887,223.942925453186,108.062993168831,149.572134494781,100.330322265625,139.132658958435,83.3023412227631,51.2489433288575,94.3519928455352,109.075761198998,209.35280418396,93.0148018598558,94.4594967067241,426.091275691986,88.2936877012253,111.107100009918,80.9241005182267,5.15825414657593,6.46367549896241,101.704611063004,96.0517055988311,50.7552179396152,122.760046482086,90.4506855010985,42.6816082000733
"10",1981-05-16,2145,14.7021627426147,0,2.37212532758713,117.70543885231,113.207557201385,144.508878707886,12.6128339767456,31.7904772758484,143.51305770874,26.387013554573,3.1854133605957,120.378227949142,119.945420026779,43.0831260681152,106.430295467377,69.4570444226265,33.1841621398926,112.925599336624,26.393514752388,107.126289129257,0,0,123.145613431931,48.4992798566818,51.1963311433793,122.959419488907,27.0800905227661,19.2539539337158
"11",1981-05-31,2370,10.0690162181854,0,106.594083309174,66.7706151008605,97.7298183441161,67.6865808963776,35.2607135772705,29.5530831813812,78.9850604534149,20.4233276844025,9.43497848510742,69.9040758609772,65.125500679016,36.2411611080169,68.278950214386,38.7983236312866,137.334271430969,45.5038096904754,24.0243873596191,46.5493296384812,0,0,56.7737021446227,66.745454788208,28.7646577358245,72.9961619377136,0,5.27750027179718
"12",1981-06-15,2595,0,0,38.1924314498902,157.726801395416,138.142628192902,172.39754152298,82.0313997268677,74.4324665069581,170.841284751892,7.26201057434082,0,143.933155536652,117.019302845001,158.460993647575,145.528768539429,158.89663028717,368.960956573486,150.390378952027,90.9740731716156,147.558642864227,0,0,142.901515007019,148.824505329132,60.9405469894408,119.99396109581,8.84337043762207,0
