"","date","...1","Kigoma","Songea","Kumasi","Accra.KIA","Akuse","Ho","Takoradi","Bole","Asamankese","Musoma","Mtwara","Nsawam","Axim","Akim.Oda","Akatsi","Yendi","Wenchi","Koforidua","GilgilKwetu","Tema","Dodoma","Mbeya","Pokuase","Tamale","Babile","Begoro","Lake Manyara","Same"
"14",1981-04-02,665,41.7255320549011,0,3.5618378520012,11.92298412323,21.52430331707,16.4115009307861,15.8520447611809,10.4486254155636,15.1423032283783,53.3016729354858,0,15.646758556366,13.9293557405472,2.20488405227661,16.9298906326294,9.53680175542831,3.01689893007278,13.0478451251984,45.8237442970277,13.7891047000885,24.4144630432129,9.8101921081543,9.00693196058273,18.982815682888,8.8234566450119,21.8186707496643,63.0742473602294,103.33490896225
"15",1981-04-09,714,67.8964705467225,21.0262145996094,0.702505052089691,14.8354056477547,10.460756264627,18.0432734489441,0.907703042030334,0.146069601178169,16.0632234811783,69.4147424697876,3.44879841804504,20.9160630106926,24.5541505813598,1.24141639471054,19.0571383237839,1.28614395856857,1.29537469148636,6.16481506824493,91.00408411026,5.96498847007752,35.0584869384765,3.32312798500061,9.33681178092956,3.3116548359394,0,20.0973386764526,52.0401339530945,37.9869947433472
"16",1981-04-16,763,38.8977801799775,25.16188788414,40.0289061069488,20.3726308643818,16.1051125526428,62.7412057220936,29.0507583618164,29.7161061763763,16.2436197400093,21.6968483924866,23.8208122253418,35.606437087059,47.0271627902985,17.4027359485626,23.9275770187378,17.7162806987762,74.361289024353,12.8672684431076,59.3881049156189,13.5442625880241,0,8.37139987945557,11.0279102325439,28.4041380286217,20.8898210525512,17.2205332517624,25.5389952659607,12.7371144294739
"17",1981-04-23,812,15.1243114471435,30.9418201446533,15.157917290926,23.0866487026215,54.6373614072799,34.6142832040787,22.5520527362823,25.7521016597748,35.7252371311188,39.260808467865,30.2822132110596,28.4934178590775,33.6085495948791,16.4283490777016,25.668000549078,21.7210187911987,59.9874029159545,28.0723472833634,9.31314301490783,27.8090467453003,2.73672127723694,7.7541184425354,29.4817451238632,16.7005348205566,11.837887763977,31.2872608304024,16.4935457706451,7.3474760055542
"18",1981-04-30,861,62.0198459625244,51.8688192367554,171.032620236277,74.4274053573607,158.299151420593,94.3926482200622,105.990658521652,55.2294540405273,109.512166023254,27.7090785503387,51.2489433288575,78.6457567214965,101.170767307282,140.73572832346,75.2589316368104,64.5861392021179,242.233079910279,67.8591351509095,35.8698735237122,62.9506814479828,5.15825414657593,4.34564304351807,75.302221775055,60.1277985572815,24.2200903892517,99.709005355835,63.2363662719726,36.0231237411499
"19",1981-05-07,910,34.4849834442139,0,3.62021145224571,17.6970038414002,66.1802062988281,21.757142663002,41.7120563983918,45.1008682250977,35.0397157669067,36.7260494232178,0,19.004112482071,19.8059753179551,60.938681602478,20.2285846471787,35.9363581836224,172.704442501068,21.437126994133,85.03626537323,19.4796174764634,0,2.11803245544434,23.4755690097809,47.9898116588592,26.9445779621601,27.2914936542511,27.2143192291259,6.65848445892334
"20",1981-05-14,959,3.40670537948608,0,0,29.8862905502319,65.897620677948,27.8660612106323,1.86941957473755,6.24498605728149,39.6230959892273,40.6907663345337,3.1854133605957,26.2960259914398,26.1316077709198,8.51550102233887,26.4258267879486,17.9265113472939,11.1537532806396,19.9384613037109,26.495463848114,18.1052930355072,0,0,27.785178899765,35.1079083681106,18.5732423067093,37.1198472976685,18.2726039886475,19.2539539337158
"21",1981-05-21,1008,0,0,1.08053156733513,86.4762506484985,25.5954256057739,110.180742740631,0,0,92.2454552650452,2.51802361011505,0,88.7182579040527,87.6701341867447,43.0831260681152,75.8903727531433,16.2025673389435,33.1841621398926,84.0017158985138,1.89211475849152,80.4798769950867,0,0,87.7064199447631,10.7885583639145,25.7363284826279,79.72309923172,0,0
"22",1981-05-28,1057,21.3644735813141,0,46.628975123167,32.1903173923492,58.6757798194885,33.9638242721557,25.2256679534912,41.0949201583862,42.0906205177307,6.55829524993897,0,31.0835480690002,30.8755353689194,11.8632259368896,27.6256458759308,48.0897512435912,16.1363315582275,30.9647409915924,9.89168787002563,30.6782678365708,0,0,35.7762799263,48.3327935934067,19.0574209690094,34.6357636451722,8.80748653411865,0
"23",1981-06-04,1106,0,0,33.0646467208863,14.7432208061218,31.696804523468,16.4024369716644,22.6478796005249,14.0036542415619,23.8138067722321,11.9036090373993,9.43497848510742,15.8334472179413,15.657105922699,16.53722178936,16.2778210639954,13.9933042526245,51.4257898330688,11.7316508293152,18.5636014938354,11.8309178352356,0,0,12.691930770874,10.3273844718933,5.16661143302917,18.4565267562866,0,5.27750027179718
"24",1981-06-11,1155,0,0,28.1920552253724,40.1696634292602,50.1890506744385,41.5405502319336,0,0,48.2864925861358,4.00686025619507,0,42.9068737030029,38.2648839950561,8.7932813167572,43.6723985671997,12.04323387146,69.7721500396728,24.4783596992493,0,24.8161973953247,0,0,30.2177696228027,13.9000797271728,22.9919099807739,44.0959732532501,0,0
"25",1981-06-18,1204,0,0,31.5119781494141,59.0183691978454,93.9961285591126,71.9286236763,82.0313997268677,74.4324665069581,74.6584141254425,3.39659738540649,0,53.7798857688904,52.5070986747742,145.170192718506,56.1860876083373,144.317933797836,368.960956573486,77.7195968627931,23.1481413841248,74.6014680862428,0,0,73.6344513893127,118.715785503387,50.4298543930053,57.7079515457152,4.00651884078979,0
"26",1981-06-25,1253,0,0,6.68045330047607,98.6661701202393,33.6965560913086,102.342335224152,0,0,93.0719275474548,3.86541318893433,0,88.4864659309387,61.9550938606262,12.3382329940796,88.5921182632448,24.5436391830444,0,76.2247138023378,67.8259317874909,74.1646132469178,0,0,64.1061806678772,26.8967299461365,0,62.7652821540833,4.83685159683228,0
"27",1981-07-02,1302,0,0,6.98532164096832,64.2931222915649,73.092936038971,64.3277654647828,73.3418121337891,59.7773838043213,57.621286392212,7.95539522171021,0,54.714704990387,58.1989305019377,33.5983400344848,78.7058610916137,66.610372543335,35.3811283111572,47.6523776054382,22.9211292266846,49.2846989631652,0,0,68.9269695281983,78.9051027297974,17.7058782577515,61.442774772644,0,0
"28",1981-07-09,1351,0,0,3.40292847156524,22.064709186554,20.9984850883484,28.8025627136231,0,0,31.925127029419,10.0987195968628,0,20.7664709091186,36.0414113998413,21.509904384613,33.0575995445251,40.1528253555298,28.2122616767883,32.0224361419678,30.7792472839356,34.5044999122619,0,0,42.5912828445434,52.3013978004455,65.6045322418212,34.6042699813842,5.13765716552734,0
"29",1981-07-16,1400,0,0,0,15.6238417625427,6.36767530441284,9.40008449554444,0,0,7.65372228622437,0,0,9.16497039794922,11.9647521972656,6.99549341201782,21.4904985427857,29.7621545791626,7.76475477218628,0,29.3318238258362,8.13739776611328,0,0,0,30.2683782577515,38.0725312232971,11.44935131073,0,0
"30",1981-07-23,1449,0,0,28.1256246566772,27.7805109024048,7.58017730712891,0,0,0,30.4529132843018,14.242486000061,0,15.9042062759399,30.7775678634643,12.7108507156372,35.1033024787903,80.505790233612,14.0324606895447,0,64.844634771347,0,0,0,0,78.0144538879396,32.7940406799316,45.3215117454529,0,0
"31",1981-07-30,1498,0,0,20.9709281921387,24.2098221778869,19.8419561386109,11.5198678970337,24.2079410552979,25.5694200992585,17.8358116149902,13.3530526161194,0,17.4055500030518,24.7165260314941,0,26.1296453475952,59.1918954849243,9.69730186462402,14.4351558685303,68.9958357810974,20.7961559295654,0,0,15.6961998939514,62.1289219856262,33.5082411766052,30.6601758003235,0,0
"32",1981-08-06,1547,0,0,18.5928821563721,21.8147563934326,17.4381194114685,0,24.4499583244324,31.317352771759,14.594033241272,4.33762836456299,0,0,36.4521489143372,0,23.391884803772,31.893346786499,0,0,39.9728364944458,0,0,0,0,38.8930358886718,47.7754449844361,42.187340259552,0,0
"33",1981-08-13,1596,0,0,32.1532230377198,62.4646091461182,40.0197229385376,40.7816848754883,45.6196856498718,50.6764101982116,31.9158220291138,10.5614454746246,0,42.1164493560791,50.4978923797607,31.1237831115723,54.7419672012329,57.0028524398804,33.0462989807129,16.8113956451416,25.7389831542969,35.6096343994141,0,0,30.9764671325683,42.9869916439056,16.1528739929199,51.6541347503662,0,10.1016311645508
"34",1981-08-20,1645,0,0,0,0,0,0,5.43252968788147,3.91436845064163,0,3.27118158340454,0,0,0,0,0,48.3474493026734,0,0,5.18645524978638,0,0,0,0,53.0018725395202,67.436728566885,0,0,0
"35",1981-08-27,1694,6.21273279190064,0,0,28.9133639335633,14.9370889663696,5.46988296508789,0,32.3175411224365,17.2931346893311,5.9063777923584,0,25.6922264099121,23.5748805999755,0,35.929162979126,53.5467500686645,0,0,37.9388113021851,0,0,0,25.051342010498,59.0189604759216,7.41049671173096,35.1828470230103,0,0
"36",1981-09-03,1743,0,0,76.9797515869141,49.7267818450928,36.2657322883606,34.378525018692,76.5756034851074,60.6972694396973,34.601929783821,8.11016845703125,5.52339863777161,35.5459151268006,32.930992603302,24.7758245468139,56.6199812889099,45.1322565078735,42.3089179992676,37.1758050918579,0,34.3099493980408,0,0,31.8971519470215,14.826819896698,55.2662343978882,76.4058127403259,0,0
"37",1981-09-10,1792,0,0,1.26927804946899,55.3827662467956,8.71854555606842,17.829749584198,13.8489761352539,17.5559101104736,16.7471190690994,3.37922501564026,0,39.6225738525391,29.7840924263,8.58209991455078,63.5018072128296,63.7623372077942,0,36.1697025299073,7.34125423431396,30.345057964325,0,0,53.4004592895507,43.4166846871376,30.0046436786651,66.3906064033508,0,9.54619383811951
"38",1981-09-17,1841,0,0,46.6109583377838,32.9933966398239,69.2689151763916,23.6494159698486,13.0542566776276,45.0933816432953,5.91745519638062,2.72915482521057,0,46.789442062378,36.1329374313354,15.5884275436401,47.1003193855286,78.2179045677186,47.0262727737427,18.6347622871399,11.0741586685181,16.3754187822342,0,0,30.8658363819122,1.20194941759109,12.2526317834854,11.7244204878807,0,0
"39",1981-09-24,1890,25.377592086792,0,0,10.8414026498795,37.7477149963379,25.2937488555908,19.8506698608398,39.318175315857,9.81250500679016,22.7446657419204,0,20.9928481578827,35.2987794876099,15.7643399238586,13.5995681285858,80.4841578006744,0,5.8818085193634,62.1767764091492,6.93812990188599,0,0,1.98934257030487,28.6771755218506,63.8213129043579,17.1799099445343,14.6229610443115,0
"40",1981-10-01,1939,19.689316034317,0,39.4932446479797,0,45.4217033386231,11.8613851070404,57.4332590103149,9.61243343353271,21.0573196411133,33.8060626983643,0,29.2265524864197,27.6523642539978,0,23.4002122879028,12.6297183632851,0,4.43266123533249,7.80430793762207,27.1651926040649,0,0,7.85834646224976,19.3416934013367,12.3843126296997,19.8309979438782,0,0
"41",1981-10-08,1988,4.96472573280334,0,25.1816844940186,39.7961463928223,36.9511699676514,41.5548763275147,59.827184677124,24.6922245025635,45.0804471969604,10.4036997556686,0,69.2460794448852,57.2648181915283,0,67.6475543975831,36.5381132960319,0,14.641809463501,23.5704774856567,32.9645686149597,0,0,29.0232791900635,16.3226413726807,10.837082862854,58.9818868637085,8.54030418395996,41.7200202941895
"42",1981-10-15,2037,9.57568657398224,0,19.5422959327698,7.94681119918823,56.6196966171265,10.6208848953247,1.81429851055145,12.1399562358856,7.59869408607483,7.76674747467041,24.0462143421173,8.19002461433411,29.3071279525757,40.1414639949799,8.14211559295654,0,61.7569198608398,0,12.2722001075745,0,0,5.94217133522034,0,0,0,11.6976556777954,17.1620783805847,32.2158002853393
"43",1981-10-22,2086,15.7934674024582,13.9405574798584,53.75119972229,58.8361778259277,56.7405271530151,11.5697274208069,37.0569190979003,19.2124457359314,36.7616114616394,7.03074097633362,0,44.8037972450256,52.3199710845947,18.7586581707001,53.8612003326417,9.8955717086792,48.8939051628113,22.9178276062011,30.0950117111206,35.6811103820801,0,3.68161106109619,40.4493675231933,3.12535482645035,15.0812209248543,54.2551937103271,7.13773155212402,3.34508204460144
"44",1981-10-29,2135,20.7513650655747,7.84635448455811,17.437157869339,29.7885713577271,23.5913505554199,34.0569057464599,3.91384720802307,4.97932958602905,31.7822933197022,2.8769702911377,26.4313788414001,27.2399921417236,35.1985359191895,30.6036462783814,32.7877326011658,29.8893926143646,22.0589179992676,5.67224931716919,0,6.20785617828369,0,0,10.9096660614014,0,0,31.7552206516266,0,0
"45",1981-11-05,2184,19.9550867080689,0,9.80305767059326,21.0096511840821,12.2467489242554,23.8182411193848,3.80821371078491,1.71294844150543,11.6281113624573,21.2895355224609,0,21.6825313568116,10.1726106405258,0,15.3469605445862,0,20.6605911254883,8.26747035980225,16.9978451728821,6.86996841430664,0,0,13.050365447998,0,0,10.205150604248,11.6670289039612,12.7246227264404
"46",1981-11-12,2233,9.69113156199455,0,3.29644751548767,9.83404350280762,13.0136871337891,10.4933023452759,0,0,0,0,0,9.0818133354187,5.11347723007202,23.9691610336304,6.16261386871337,0,51.4012432098388,3.73842549324036,17.3532695770264,2.28107976913452,0,1.09237146377563,6.5221471786499,0,0,0,0,5.32056713104248
"47",1981-11-19,2282,14.5198231339455,0,0,0,8.17937469482422,5.51850748062134,0,0,10.319167137146,7.62109446525574,0,0,0,18.5864782333374,0,0,0,0,13.5910840034485,0,0,0.728492140769958,0,0,0,0,1.82974207401276,5.17872381210327
"48",1981-11-26,2331,76.8498179912567,63.3412866592408,0,10.9503116607666,0,0,0,0,6.62387681007385,0,31.6447677612305,9.34900569915771,0,0,7.00308084487915,0,0,5.02871990203857,0,3.11191606521606,13.3701088428497,63.046275138855,8.23958492279053,0,0,4.53588986396789,22.4833006858825,13.750657081604
"49",1981-12-03,2380,36.2312364578247,71.6830749511719,7.65695381164551,7.77903556823731,0,11.5427303314209,0,0,10.2019610404968,4.04167604446411,78.2467851638794,6.27132725715637,4.01835584640503,0,5.95492482185364,0,0,9.87159585952759,0,5.50528860092163,44.1487941741944,28.5270299911499,5.56327533721924,0,0,0,29.9192504882813,11.3159174919128
"50",1981-12-10,2429,19.7673768997192,19.5245809555054,6.90576982498169,9.43362426757812,4.56793689727783,0,5.24909329414367,0,18.2656598091126,14.7686307430267,31.876579284668,7.25798463821411,8.95029830932617,0,8.73723220825195,0,0,0,0,0,0,0,12.2702708244324,0,0,17.5286626815796,58.4527530670166,47.5286893844604
"51",1981-12-17,2478,44.5386581420898,0,0,0,0,0,0,0,3.19283699989319,33.0211601257325,0,0,0,28.5798053741455,0,0,0,0,19.9747676849365,0,13.9576377868652,0,0,0,0,0,16.3782653808594,26.0385589599609
"52",1981-12-24,2527,25.5018616914749,58.4180965423584,6.06490993499756,5.64699125289917,10.0160293579102,0,0,0,4.77144050598145,4.67245423793793,101.216519355774,4.13775062561035,6.51429843902588,0,5.71798467636108,0,61.425350189209,7.56862163543701,10.1993684768677,7.46622610092163,13.6916046142578,53.004511833191,10.1091117858887,0,0,4.60845041275024,9.20475673675537,9.26331615447998
"53",1981-12-31,2576,37.4265631437302,56.3862056732177,1.38234668970108,2.70899081230164,2.83444833755493,0,0.987013697624207,0,1.9348555803299,16.450359582901,35.5875568389893,2.43864035606384,2.74837756156921,0,2.55554628372192,0,0,1.49515473842621,0,1.21222615242004,49.162654876709,73.4505486488342,0,0,0,3.73852705955505,27.2898283004761,9.97577476501465
"54",1982-01-07,2625,28.4527282714844,0,0,0,0,0,0,0,0,23.0082981586456,0,0,0,0,0,0,0,0,9.3858699798584,0,0,11.9319767951965,0,0,0,0,0,0
"55",1982-01-14,2674,48.3188173770905,39.759521484375,3.91698050498962,9.96553277969361,0,10.0870504379272,0.953759431838989,0,1.23819094896317,41.0298886299134,0,8.71791410446167,8.56654810905456,0,8.81570911407471,0,0,3.96153557300567,5.08378934860229,3.93320488929748,0,45.014407157898,2.16028368473053,0,0,1.06084185838699,30.2896270751953,0
"56",1982-01-21,2723,18.2541491985321,38.0214605331421,0,6.32152843475342,2.29256057739258,7.29084062576294,0,0,6.95006895065308,14.8214893341064,34.6291961669922,5.64326524734497,6.17673254013062,11.7434020042419,5.7726845741272,0,16.7252597808838,2.77350616455078,0,2.69700336456299,16.1092777252197,32.980664730072,7.37670564651489,0,0,5.88531923294067,0,0
"57",1982-01-28,2772,39.6552431583405,83.9715259075164,0,0,0,0,0,0,0,6.76396322250366,45.6154413223267,0,3.65230107307434,0,0,0,0,0,0,0,40.9164954423905,26.7762775421143,0,0,0,1.66894507408142,26.7719197273254,15.762864112854
"58",1982-02-04,2821,20.5149464607239,38.9681072235108,0,4.09786701202393,0,1.75232017040253,0,0,4.53352546691895,7.35223400592804,14.0011081695557,3.00426340103149,8.96187591552734,10.6189789772034,12.6896324157715,0,23.106752872467,6.47830271720886,0,2.53451156616211,12.000249505043,50.6521472930908,0,1.38449847698212,1.47031736373901,11.5502972602844,5.96462643146514,7.21791744232178
"59",1982-02-11,2870,52.613189458847,96.8602347373962,14.6173591613769,9.4423394203186,12.3883664608002,0,2.32451725006104,0.515042901039124,13.8880414962769,20.8173100352287,41.7365293502808,8.41249823570252,3.14626884460449,2.41985368728638,16.2836723327637,0.929400861263275,4.64051198959351,0,12.1121349334717,0,45.8945980072022,82.7500221729279,7.59792470932007,4.5551598072052,0,20.0671916007996,35.1563522815704,0
"60",1982-02-18,2919,5.75218522548675,16.8348772525787,69.6466755867005,30.2880158424378,53.0843033790589,33.4202518463135,20.2946653366089,9.97664356231689,81.1849377155304,3.1636587381363,0,43.1433963775635,78.9343175888061,15.5685727596283,63.5518989562989,4.59976732730866,32.7697286605834,19.0358595848083,0,33.0595693588257,2.85795331001282,7.39065551757812,26.4115295410156,1.84852039813996,6.04800581932068,80.7883522510529,0,0
"61",1982-02-25,2968,42.5087202191353,45.5345046520233,17.7212212085724,64.5509519577027,30.7497210502625,44.313030719757,6.77795219421387,3.82220363616943,55.7462520599365,16.0391299724579,66.7597131729126,53.9418170452118,42.4511303901673,21.7791095972061,59.9337682723999,2.0904905796051,39.5372657775878,32.8695529103279,0,38.5852153301239,3.72539663314819,42.4882659912108,41.6970572471619,0,0,45.7106819152832,2.73252415657043,0
"62",1982-03-04,3017,40.2253399491311,85.0928821563721,0,3.49828332662582,8.00677680969238,0,0,0,17.2876348495483,13.4605793952942,33.7012271881104,3.16334247589112,1.41939270496368,1.95559525489807,2.71099627017975,2.07726955413818,0,1.59729313850403,0,1.79805314540863,18.4411051273346,68.9560890197754,6.95979785919189,0,0,1.44569909572601,0,9.09948062896729
"63",1982-03-11,3066,10.9254419803619,78.179573059082,53.1333529949188,11.9666314125061,58.5610084533692,6.76452112197876,56.5760984420777,33.034278869629,65.3583812713623,2.70016741752625,41.5837895870209,9.0038323402405,24.6088795661926,30.3807463645935,14.2051541805267,16.2781047821045,37.5922346115112,7.31653165817261,0,7.29436254501343,0,24.3265242576599,26.9334211349487,20.5237581729889,31.126392364502,30.1469342708588,15.0318965911865,16.8483829498291
"64",1982-03-18,3115,16.7929942607879,37.8739111423493,40.9293236732483,38.1196475028992,20.4039384126663,71.4505398273468,21.2388820946217,30.7133688926697,34.0820287168026,8.74628472328186,47.8478281497956,60.9891595840455,58.460090637207,9.56954288482666,73.8462331295014,37.2172667980195,35.0810527801514,29.1063820123672,1.55005204677582,29.7319431304932,21.1275072097778,46.6573605537415,27.5722699165344,12.7513676285744,0,77.9369291067123,32.4632034301758,0
"65",1982-03-25,3164,30.5666961669922,32.6071689128876,20.8597863912582,10.6279073953629,12.7585018873215,5.47286868095398,18.9595220088959,19.4423713684082,16.2924090623855,70.4924960136414,63.6877684593201,12.5663967132568,8.55484366416932,17.2504589557648,17.5388712882995,0,30.9253025054932,8.74477577209473,14.7960948944092,8.56020951271057,7.79764270782471,23.7935585975647,14.2103581428528,4.46735894680023,15.2260866165161,16.0518567562103,53.181640625,25.6662330627441
"66",1982-04-01,3213,64.2213013172149,91.792061328888,14.9538407325745,0,22.7644624710083,4.82119178771973,23.8725135326385,30.5581760406494,14.3290598392487,86.6416053771973,102.387047767639,0,13.2020707130432,18.7833797931671,14.2660343647003,7.67097982764244,11.4058790206909,0,18.0932641029358,0,70.1432037353516,34.9638261795044,7.49286937713623,28.0144996643066,5.67965602874755,17.5775842666626,0,43.0232810974121
"67",1982-04-08,3262,4.44678521156311,17.9489443302154,49.3397661447525,61.2044384479523,68.6725943088532,43.4576218128204,47.9968357086181,19.8764181137085,62.8308477401733,25.9675345420837,10.9238140583038,60.3572254180909,49.7632455825806,84.6186008453369,57.3258922100067,13.9290170669556,133.051761627197,54.5314479470253,6.99146270751953,55.2690129876136,0,18.9268836975098,51.5823016166687,7.21192336082458,4.9902241230011,75.1386551856994,2.47411775588989,9.96106910705566
"68",1982-04-15,3311,97.5749392509461,29.7230563163758,19.3457656502724,10.4217964410782,16.4601790308952,10.0710039138794,22.154993057251,55.2202246189117,18.2240557670593,58.3196902275086,31.8079419136048,16.8171722888946,9.67836742848159,22.5845501422882,17.34552526474,39.7942585945129,54.48348903656,9.50936591625214,52.2483158111572,9.31274643540382,0,54.8124804496765,8.96601974964143,57.4601993560791,25.6949934959412,12.2655745744705,61.4487977027893,73.0042381286621
"69",1982-04-22,3360,65.1823263168335,0,34.8168759346009,31.8194699287415,27.3214898109436,36.2711904048919,42.404208600521,24.0897345542908,32.1258809566497,63.4716744422912,0,17.3260107040405,28.8814005851746,29.6118569374085,22.5216398239136,44.2846279144287,28.7704725265503,27.6911001205444,99.0347862243652,27.4983320236206,0,0,35.0986557006836,41.4454040527344,18.0155854225159,31.2400827407836,110.708065032959,25.1029052734375
"70",1982-04-29,3409,59.0147976875305,20.415269613266,47.9630470275879,29.9659566879272,39.2312870025635,33.1544988155365,45.1668510437012,27.7360467910766,40.7472219467164,19.0552098751068,0,30.4490211009979,23.3631780147552,103.961798667908,30.8361821174621,48.22309923172,152.648239135742,28.1661477088928,0,38.3897595405579,0,21.4380435943604,24.7226524353027,52.5088005065918,23.9690349102021,27.5877647399903,39.7880363464355,0
"71",1982-05-06,3458,50.6577868461609,10.8645181655884,54.7460560798645,26.4132351875305,50.0237560272217,34.5840196609497,35.1258201599122,35.3458285331726,40.2264938354492,77.1699953079223,56.5491108894348,30.9060461521148,29.9294464588166,52.6378593444824,32.339631319046,9.55105781555176,70.9402599334717,24.8175957202912,20.163516998291,30.7217559814454,0,0,26.7696733474731,29.4095287322998,16.4421751499176,40.005630493164,43.4624671936035,0
